dmr,k502_2_in_w_4d,k502_4_in_w_4d,k608_6_in_w_4d,k520_in_w_23d,k528_in_w_23d,k529_in_w_23d,K589_in_w_3m,K592_in_w_3m,K600_in_w_3m,k427_in_w_1y,k430_in_w_1y,s288_in_w_1y,k608_1_in_m_4d,k502_3_in_m_4d,k502_5_in_m_4d,k518_in_m_23d,k519_in_m_23d,k526_in_m_23d,K588_in_m_3m,K590_in_m_3m,K591_in_m_3m,k428_in_m_1y,k429_in_m_1y,k431_in_m_1y,c.4d,c.23d,c.3m,c.1yr,m.4d,m.23d,m.3m,m.1yr
in_all_dmr_638,0.373069656371289,0.368989235326187,0.384033289214786,0.38810254481357,0.388125928305379,0.392019903613303,0.369155829768897,0.369454276619277,0.386542929613426,0.341607071272549,0.311867893598652,0.349726127983145,0.61425714032608,0.642266254552003,0.627384767512792,0.65071786137414,0.644952174134929,0.672890873255425,0.562810136732021,0.579201182449289,0.562728093020791,0.556370676461619,0.537334378250037,0.5606285953816,0.375364060304087,0.389416125577417,0.375051012000533,0.334400364284782,0.627969387463625,0.656186969588165,0.568246470734034,0.551444550031085
in_all_dmr_639,0.133388895356872,0.138736420708468,0.140858600701924,0.140170957664544,0.144502784911165,0.137235152864744,0.16159198469838,0.147859495930095,0.139685307883599,0.190662682925959,0.179206680151595,0.188179757267498,0.516303564799877,0.531485338061441,0.528291932517773,0.567716152892149,0.557215209288506,0.572944806452576,0.587938379552903,0.597380740866533,0.573959846535872,0.576493488929748,0.586092545765439,0.59841776294817,0.137661305589088,0.140636298480151,0.149712262837358,0.186016373448351,0.525360278459697,0.565958722877744,0.586426322318436,0.587001265881119
in_all_dmr_64,0.163562603351071,0.150108721720985,0.118024976133994,0.110444270896125,0.121399419772822,0.142550915397928,0.15682939577772,0.149868368631061,0.161180701473496,0.169744037578939,0.180712309212123,0.213154106965317,0.804980406252127,0.815518163682731,0.768381925708002,0.786948377412356,0.753667111746415,0.746381702527043,0.724488614635969,0.748557516287273,0.729622116528339,0.528614907971339,0.538095885451302,0.595493608974964,0.143898767068683,0.124798202022292,0.155959488627426,0.187870151252126,0.79629349854762,0.762332397228605,0.734222749150527,0.554068134132535
in_all_dmr_640,0.0988138523811393,0.101234744297515,0.131326780095769,0.119699102154644,0.126283334922482,0.129376511133599,0.189414172199739,0.185897100610343,0.167290611462385,0.213511453982322,0.218392889926935,0.213625611327942,0.519852582206395,0.561936211646059,0.562631211253265,0.625536263461253,0.622951894500227,0.612288713227754,0.631752641854856,0.657810868757411,0.646276965084662,0.658904681595269,0.660284393796234,0.671230956213009,0.110458458924808,0.125119649403575,0.180867294757489,0.215176651745733,0.548140001701906,0.620258957063078,0.645280158565643,0.663473343868171
in_all_dmr_641,0.0822385338771562,0.0782394738987506,0.0901713547783806,0.0895887357433296,0.0908941444270725,0.0848094949758271,0.118772645303771,0.120685760857321,0.106453560110637,0.133876041325686,0.124722722417105,0.117066671638689,0.519423730588523,0.558311174017092,0.554609200370806,0.578906463705669,0.551730720871826,0.557379723648076,0.621483738043128,0.653348756310548,0.636934462083952,0.607849472325763,0.593302158828336,0.642299122394968,0.0835497875180958,0.0884307917154097,0.115303988757243,0.125221811793827,0.544114701658807,0.562672302741857,0.637255652145876,0.614483584516356
in_all_dmr_642,0.0948137378502165,0.110096087529344,0.097342461815407,0.0724756695917045,0.0890694501677935,0.090122539582507,0.131362723519739,0.106445791941626,0.123784026986749,0.113048056484695,0.108793203909203,0.119447627841894,0.461524340181712,0.504672323390252,0.50520931850473,0.468640513393827,0.450687180726764,0.47845945440112,0.489538917333462,0.532779254814993,0.51643224922015,0.470526238778561,0.453353362898224,0.501266142627122,0.100750762398322,0.0838892197806683,0.120530847482705,0.113762962745264,0.490468660692231,0.465929049507237,0.512916807122868,0.475048581434636
in_all_dmr_643,0.119436971764783,0.10711516378795,0.100339408530371,0.118691892067993,0.102742432672548,0.11024378797345,0.164570334281437,0.150418240254242,0.130841702634823,0.147264334141499,0.147341060182041,0.154345177276267,0.35624323396692,0.343386292732314,0.352339186557427,0.370935888742033,0.390463380225287,0.393186692602858,0.476656456160661,0.478008006948878,0.480363702172276,0.571702326335338,0.559376047279187,0.576827451300559,0.108963848027701,0.110559370904664,0.148610092390167,0.149650190533269,0.35065623775222,0.384861987190059,0.478342721760605,0.569301941638361
in_all_dmr_644,0.0715692727300867,0.0647032226300642,0.0648841337305275,0.097954872248708,0.0892748592004553,0.0931881888497927,0.129256406780405,0.129041113390859,0.129026146235742,0.188407085721113,0.176703054247971,0.178037589473753,0.312172537510691,0.317889221094065,0.345070117114155,0.432728679805001,0.395984207554467,0.452286987528198,0.530366434266664,0.523947193631473,0.547602420185057,0.682549859137502,0.691795594452789,0.670170082292914,0.0670522096968928,0.093472640099652,0.129107888802335,0.181049243147612,0.32504395857297,0.426999958295889,0.533972016027731,0.681505178627735
in_all_dmr_645,0.109876040123028,0.120389832844911,0.10314563287564,0.129235481623023,0.128492861353051,0.134608117997993,0.15259967827756,0.148183112193031,0.145566648234641,0.171147566470048,0.169715614798704,0.173607626501398,0.361297173842997,0.392064729797604,0.387812247112704,0.462945472266769,0.455064893413295,0.462877727669492,0.523767540757538,0.534109562602613,0.527985526090429,0.641450778992572,0.64848143189691,0.642798842458477,0.111137168614526,0.130778820324689,0.148783146235077,0.171490269256717,0.380391383584435,0.460296031116519,0.528620876483527,0.64424368444932
in_all_dmr_646,0.0631934782786637,0.0694053404705295,0.0674003077945185,0.0642224144207227,0.0585482021722177,0.0576260578292983,0.113662854759695,0.0978374149512672,0.0913877380335938,0.109860119927085,0.109476806812633,0.116780138887045,0.218648690308579,0.252120322048111,0.24218754657496,0.298402242396244,0.28855287727059,0.315349108614976,0.362878157793866,0.375753954227209,0.376927800025882,0.527977444531169,0.518457377266385,0.538018800859496,0.0666663755145706,0.0601322248074129,0.100962669248185,0.112039021875588,0.23765218631055,0.300768076093937,0.371853304015652,0.52815120755235
in_all_dmr_647,0.214960030192297,0.212335946470024,0.215675490464925,0.192148219620528,0.185664388829257,0.202333375938152,0.284680530111139,0.307341299735862,0.284415379673956,0.395617678125275,0.414232046081286,0.378061309662675,0.492787196547652,0.542393838353942,0.517346342996146,0.552136099078686,0.510928431121961,0.534400561784411,0.613328349970381,0.624622568622309,0.609142466864081,0.715412345703969,0.741490869056428,0.72750659167771,0.214323822375749,0.193381994795979,0.292145736506986,0.395970344623079,0.517509125965913,0.532488363995019,0.615697795152257,0.728136602146036
in_all_dmr_648,0.44805248947317,0.40223315691741,0.301024550506264,0.429260505008067,0.463178763338341,0.423083926575207,0.478879072745569,0.438808972137363,0.391278595057142,0.381438936875319,0.363383846388371,0.415297472562131,0.615151941122241,0.675685687665412,0.685032264649175,0.724021128032345,0.719691058393373,0.70778438649553,0.717135564385097,0.729813635938636,0.73412792319237,0.723521881477404,0.739244834541716,0.733640962339551,0.383770065632281,0.438507731640538,0.436322213313358,0.38670675194194,0.658623297812276,0.717165524307083,0.727025707838701,0.732135892786224
in_all_dmr_649,0.0320595935376565,0.0327139920868157,0.0290338443022964,0.0324893802015672,0.0335394337733915,0.0364592487269659,0.047090386596677,0.0510435607908638,0.0428930802110315,0.100500062546781,0.107550068607944,0.109010926601143,0.0488667391839184,0.0625551529360835,0.0612256968331259,0.0878191307690877,0.063551787608133,0.100623697740364,0.182239038271404,0.19377803112851,0.170099236523824,0.42507380277057,0.426752968657204,0.450834849249713,0.0312691433089229,0.0341626875673082,0.0470090091995241,0.105687019251956,0.0575491963177093,0.0839982053725282,0.182038768641246,0.434220540225829
in_all_dmr_65,0.0701346718140388,0.0668588850927919,0.0590055688294681,0.116919940387577,0.140282037080214,0.162545410755086,0.259828631773428,0.26141990833717,0.259812921616532,0.428502915186652,0.436528578213326,0.4035228635838,0.792500278050118,0.786015873806222,0.751826275732868,0.848412064242389,0.764181973565639,0.757624549693204,0.857208292092172,0.836072770188548,0.874012945236782,0.778820067870363,0.77525130452862,0.782986903800302,0.0653330419120996,0.139915796074292,0.26035382057571,0.422851452327926,0.776780809196403,0.790072862500411,0.855764669172501,0.779019425399762
in_all_dmr_650,0.370804988723487,0.383590156685632,0.343513322684689,0.339895389523285,0.346695018737199,0.365377084551413,0.411477760295734,0.419443924014898,0.409729845513366,0.490197183883528,0.498006636796879,0.452625553137848,0.625918717558012,0.642522546573233,0.648953592742486,0.638312086873503,0.637304519434137,0.672984943525713,0.711334655426242,0.718997417843798,0.716790759272043,0.777648289228654,0.769111460585228,0.766247737457459,0.365969489364603,0.350655830937299,0.413550509941333,0.480276457939418,0.63913161895791,0.649533849944451,0.715707610847361,0.771002495757114
in_all_dmr_651,0.137454715555566,0.139537148894173,0.118624795481045,0.142827224410599,0.147301107133478,0.139871758990022,0.243939305546722,0.252097789509279,0.24038972979798,0.405368964783594,0.400911257119623,0.341764533291323,0.256165241807873,0.265215011154852,0.26689023882251,0.322167927619877,0.290542437852192,0.31932035380217,0.521034983501803,0.502568724529913,0.51680798890841,0.647189467249904,0.672780225468922,0.673711047323617,0.131872219976928,0.143333363511366,0.24547560828466,0.382681585064847,0.262756830595078,0.310676906424746,0.513470565646709,0.664560246680814
in_all_dmr_652,0.13745473087415,0.126498847392223,0.157005346688352,0.141051571754424,0.127071834586634,0.171334501442664,0.253599043312051,0.211128049497418,0.197308201836251,0.210204233579357,0.23627937489923,0.2318745053626,0.372416596600975,0.405077829080182,0.33906405788492,0.42345191975261,0.428986413037302,0.431234113350254,0.482212115499764,0.485208974771583,0.470803832407186,0.522617758608519,0.524546103670298,0.521193094798579,0.140319641651575,0.146485969261241,0.220678431548573,0.226119371280396,0.372186161188692,0.427890815380055,0.479408307559511,0.522785652359132
in_all_dmr_653,0.393974902717547,0.408455751428444,0.388614724374581,0.389803158873465,0.406854038153871,0.407792496584478,0.432956267221194,0.448535813018506,0.447277697934423,0.449785315659394,0.394486618110352,0.436604005550548,0.575799118002633,0.622844605425497,0.624638875524104,0.581026101724858,0.569989250939779,0.576939606781952,0.664288270275964,0.669359278993678,0.670315528548535,0.693669162499628,0.694767661579074,0.715195622328898,0.397015126173524,0.401483231203938,0.442923259391374,0.426958646440098,0.607760866317411,0.575984986482196,0.667987692606059,0.7012108154692
in_all_dmr_654,0.0889165555737622,0.108352691950897,0.0704242698581468,0.0792351163709421,0.0898567454019368,0.0766162876267419,0.13477390309989,0.125278260424799,0.112296702296349,0.20770203430383,0.210430910754208,0.190041304987721,0.207449206666887,0.208815644747527,0.205035482643222,0.274919793999973,0.286303578603828,0.295328970430798,0.475469743774791,0.462837599247425,0.459664108656323,0.624899275708971,0.62147289778554,0.629284414740994,0.0892311724609353,0.0819027164665403,0.124116288607013,0.202724750015253,0.207100111352545,0.2855174476782,0.465990483892846,0.625218862745168
in_all_dmr_655,0.0376860117491025,0.0543179537672304,0.0528996678514349,0.0452685899440733,0.0608367456433709,0.052097165842786,0.0638940299343324,0.0710200471490136,0.0567294895639608,0.105056286788088,0.103865830082538,0.100351217225724,0.0796603875138492,0.0763083857060023,0.0952128036488966,0.104923159191245,0.125573941079876,0.115830310813298,0.266656718256939,0.274604267943242,0.275515962492099,0.523320781866996,0.550572464828243,0.534826015424401,0.0483012111225893,0.0527341671434101,0.0638811888824356,0.10309111136545,0.0837271922895827,0.115442470361473,0.272258982897427,0.53623975403988
in_all_dmr_656,0.194065355678255,0.194500074255346,0.206832085126332,0.213854976742807,0.236244835495658,0.192794476123044,0.233884952777067,0.222263911478195,0.294871659561151,0.261603622692989,0.252096504585276,0.2163490806849,0.402459880666342,0.413239003756835,0.385759482047578,0.396814224310651,0.373453078693161,0.387577650514725,0.511672903457995,0.529554962917181,0.506024053993351,0.552995081367912,0.559386486171768,0.569696869224262,0.198465838353311,0.214298096120503,0.250340174605471,0.243349735987722,0.400486122156918,0.385948317839512,0.515750640122842,0.560692812254647
in_all_dmr_657,0.0817068725048959,0.0844824772828545,0.0778215583823521,0.0941631505196095,0.0859757166601793,0.0993084395574625,0.16868007937405,0.161628442481123,0.15996243879054,0.239892868010407,0.222473652750913,0.223917863793145,0.237153843695158,0.238923446831175,0.243736007041851,0.2720213472827,0.257536157392758,0.283568892143763,0.421120649373402,0.433943618937648,0.424673844821994,0.535888263338211,0.535257918668292,0.557586805705051,0.0813369693900342,0.0931491022457504,0.163423653548571,0.228761461518155,0.239937765856061,0.271042132273074,0.426579371044348,0.542910995903851
in_all_dmr_658,0.123724944567589,0.149192895339179,0.14831629374352,0.153211819627321,0.144788590478589,0.155382025474028,0.234978419747052,0.23498708811711,0.213470869339442,0.292056164270666,0.285836882684157,0.259210251550212,0.387827145576982,0.40276767726821,0.40547967231458,0.435372376570513,0.402586385731712,0.440176084288017,0.567399584978816,0.558623247315736,0.572532578074859,0.624384305616176,0.615804914784182,0.658852598199549,0.140411377883429,0.151127478526646,0.227812125734535,0.279034432835012,0.398691498386591,0.426044948863414,0.566185136789804,0.633013939533302
in_all_dmr_659,0.18126962027658,0.203691227279429,0.197611095468134,0.147291843339819,0.152296315076364,0.211360563310808,0.223825778765133,0.209289102647603,0.190475496068117,0.206561916190405,0.199170085229409,0.18002125176928,0.570000331403802,0.618432908049463,0.66198724409464,0.623232432217792,0.638300289198694,0.607618130555918,0.62105744945444,0.709583161020562,0.633085053054471,0.725978666338157,0.764771859762732,0.765112192806382,0.194190647674714,0.170316240575664,0.207863459160284,0.195251084396365,0.616806827849302,0.623050283990801,0.654575221176491,0.751954239635757
in_all_dmr_66,0.0638220100607402,0.0746030618330474,0.0661379573606502,0.115608028408944,0.113798658731843,0.113750811786097,0.184631926513502,0.192698046086184,0.194504136214477,0.295901087999929,0.285832975909974,0.26232765829443,0.600148039194174,0.605047036571838,0.570785964793626,0.666316847567936,0.59764792762914,0.603599925123826,0.703611365004587,0.7052993334038,0.729739101890229,0.709128353363481,0.682206432544566,0.688404459505266,0.0681876764181459,0.114385832975628,0.190611369604721,0.281353907401444,0.591993680186546,0.622521566773634,0.712883266766205,0.693246415137771
in_all_dmr_660,0.0759710301522076,0.0870386174116844,0.0719729740653211,0.095945541703721,0.0878961583536335,0.107996488551187,0.170183402615638,0.182900641852369,0.168655997920743,0.324489599989359,0.341932342633777,0.310120029476704,0.468070972469248,0.513227962668652,0.528934076937324,0.497526512423428,0.464883288031753,0.489076425964331,0.559487139288924,0.579194284636207,0.562119744959627,0.710541259291961,0.714165280890615,0.702381808846229,0.078327540543071,0.0972793962028472,0.173913347462917,0.325513990699947,0.503411004025075,0.483828742139837,0.566933722961586,0.709029449676268
in_all_dmr_661,0.036991518958541,0.0341093221997675,0.0351536178728521,0.037990049754535,0.0393816547551842,0.0411532073737823,0.0456463925640539,0.0467690927376973,0.0396326797149634,0.128377727521833,0.185784828496881,0.189857816657753,0.269714392290871,0.320387332551731,0.362579003708943,0.492569315314285,0.479601478955142,0.488463277236845,0.58550000191515,0.627336291108821,0.598255781238684,0.92540633386416,0.933091220123978,0.924648887958296,0.0354181530103869,0.0395083039611672,0.0440160550055715,0.168006790892156,0.317560242850515,0.486878023835424,0.603697358087552,0.927715480648811
in_all_dmr_662,0.0248001697169562,0.021945820064618,0.0211240986258956,0.0201844801260637,0.0241916683921208,0.0229800196182489,0.029260790508472,0.0289221537121762,0.0297114822957287,0.0512373411239286,0.0511550474563775,0.0373431854563242,0.0447769639443888,0.0483580408571338,0.0429972807322377,0.0659345449247846,0.0878662034010347,0.0816360888975722,0.190360535308603,0.186177674372722,0.206016214940601,0.534600141030229,0.566983593231086,0.532931926046139,0.0226233628024899,0.0224520560454778,0.0292981421721256,0.0465785246788768,0.0453774285112534,0.0784789457411305,0.194184808207309,0.544838553435818
in_all_dmr_663,0.243159134125691,0.253878907333195,0.237983217881547,0.243979432606035,0.23782025498327,0.2471973460048,0.293610299747998,0.275881204133751,0.283182443697841,0.296038580743875,0.269160148169295,0.279529991972397,0.375033562189763,0.382612218332673,0.371209683588446,0.430591908367918,0.414416824148862,0.437462577222478,0.519199688517825,0.516965142689624,0.53286258730872,0.616719924769098,0.630786386139399,0.609891819486517,0.245007086446811,0.242999011198035,0.284224649193197,0.281576240295189,0.376285154703627,0.427490436579753,0.52300913950539,0.619132710131671
in_all_dmr_664,0.0798778314802868,0.0688364376147047,0.069124744336154,0.0892106612807929,0.0907983222580155,0.104298193630188,0.176987531931594,0.191280864227359,0.173265506415397,0.310372218851631,0.266722633148452,0.256901984071531,0.478733374947558,0.492492314111421,0.506393078722628,0.545286018355597,0.511988267776875,0.557485378220193,0.706856947920357,0.705127224992754,0.723256522751617,0.856100120770009,0.84414691096589,0.824921412832852,0.0726130044770485,0.0947690590563321,0.180511300858117,0.277998945357205,0.492539589260536,0.538253221450888,0.711746898554909,0.84172281485625
in_all_dmr_665,0.126042198240592,0.110002011132583,0.12587090356627,0.142524945378524,0.12734638373725,0.132473415522787,0.193164493147318,0.198815769657783,0.197373839725037,0.267628899459959,0.26363745557477,0.231639872057164,0.546703445034801,0.571245173346032,0.569309862284242,0.597025319608128,0.568276812934165,0.604130443288542,0.728275251966846,0.704545319083253,0.719953060102772,0.800447178046779,0.795685359863994,0.801121630862476,0.120638370979815,0.13411491487952,0.196451367510046,0.254302075697298,0.562419493555025,0.589810858610278,0.71759121038429,0.799084722924416
in_all_dmr_666,0.0712536846508585,0.0721324684855465,0.0763059800928645,0.0802522288857067,0.0961230775077293,0.0826727733728575,0.108693538824009,0.0990496911663963,0.0997888325117301,0.199521268702434,0.200749812529604,0.186086354046753,0.416907272072731,0.474526466732958,0.441740065505236,0.462282089374813,0.431925914686258,0.474364371124158,0.540664986886968,0.565955077445453,0.541932454078244,0.626951755128371,0.613309226773122,0.633251056450329,0.0732307110764232,0.0863493599220978,0.102510687500712,0.195452478426264,0.444391268103642,0.45619079172841,0.549517506136888,0.624504012783941
in_all_dmr_667,0.118057594767597,0.107804285391949,0.0958368956205513,0.124097812661145,0.131998342296904,0.115881572146949,0.18957367998028,0.177283503984188,0.168078356036259,0.262216497649448,0.252505199356948,0.231173549940768,0.474888695457538,0.520034232417041,0.505017001720659,0.495972945210296,0.457352482065512,0.508278196127001,0.586119801896896,0.616237405227134,0.594458716265268,0.67264548872911,0.652910410538061,0.664221908163094,0.107232925260032,0.123992575701666,0.178311846666909,0.248631748982388,0.499979976531746,0.487201207800936,0.598938641129766,0.663259269143422
in_all_dmr_668,0.0277131920286877,0.0235178467075354,0.0252213498047544,0.0358040565816112,0.0401413299650084,0.0333677984987982,0.063275214386764,0.0600695147292963,0.0615898463883863,0.147783514708203,0.149896086436935,0.138637678013144,0.544637154280652,0.537941761317816,0.575061768476384,0.733925951830431,0.730581574862984,0.731108118708465,0.817541318492685,0.827361276186787,0.813661477010513,0.95032049033896,0.939268676064644,0.914461902282736,0.0254841295136592,0.0364377283484726,0.0616448585014822,0.145439093052761,0.552546894691617,0.731871881800627,0.819521357229995,0.934683689562113
in_all_dmr_669,0.0923802984617925,0.0923040042685964,0.0817912695930434,0.11850813876217,0.133807311190703,0.113168405742227,0.151421523230397,0.144726436224935,0.139592388367589,0.220404607408352,0.207021287283134,0.211714763925329,0.395674852250969,0.382968960879038,0.398725977815632,0.481894506120461,0.492240582157894,0.49232986166137,0.607872966693771,0.591852140200892,0.594463318766822,0.710039567700667,0.710619064826158,0.701429486369223,0.0888251907744774,0.121827951898367,0.14524678260764,0.213046886205605,0.39245659698188,0.488821649979908,0.598062808553828,0.707362706298683
in_all_dmr_67,0.124475904405934,0.128115119403703,0.123937175888834,0.150969180309176,0.178652043039034,0.149019613976964,0.22506318410437,0.231645265783905,0.210940023169182,0.315059467313268,0.299300521201073,0.277756965590119,0.498667639730814,0.507986105103752,0.495949553017054,0.564046210253971,0.523034872213284,0.545068145853742,0.641095855669513,0.651358373051257,0.653730126652055,0.666329684075368,0.664814766830277,0.671783736788041,0.12550939989949,0.159546945775058,0.222549491019152,0.29737231803482,0.50086776595054,0.544049742773666,0.648728118457608,0.667642729231229
in_all_dmr_670,0.0787954310281588,0.0786490365721216,0.0728115585427091,0.0735378438182502,0.114204418582414,0.0796698391648859,0.103589153999063,0.110583898275248,0.106305596980039,0.142382394453022,0.173721454258614,0.148215805553612,0.358570695541956,0.307327621816652,0.310905029055694,0.403784450383951,0.418502532491448,0.408712828987644,0.51743755143884,0.516097512268286,0.513644386795547,0.542615166021644,0.541355861539603,0.556438352920256,0.0767520087143298,0.0891373671885167,0.106826216418117,0.154773218088416,0.325601115471434,0.410333270621014,0.515726483500891,0.546803126827168
in_all_dmr_671,0.111411216555015,0.107795174972381,0.104372668797479,0.107636600214972,0.120797662313342,0.127559740583885,0.159864045973657,0.161703549538019,0.161269973094883,0.220334330408177,0.215546124105231,0.219348711984904,0.267198343170468,0.294684063544291,0.291631570456683,0.346798351804626,0.347652789983513,0.347418000312854,0.462287295695567,0.482275098690986,0.464288103841464,0.60658606910592,0.600545342103285,0.598952208860242,0.107859686774958,0.118664667704066,0.160945856202186,0.218409722166104,0.284504659057147,0.347289714033664,0.469616832742672,0.602027873356482
in_all_dmr_672,0.0353277371152513,0.0371179619441348,0.0322352706082871,0.0456354451285961,0.0594761422548699,0.045812845281932,0.0739026622829716,0.0803690096354079,0.0663891679380879,0.131604343448439,0.13102751022987,0.123866550064986,0.309623359451342,0.337669146399634,0.327566058078882,0.379799208096211,0.375216329844854,0.377745756903442,0.450959139179219,0.46752203724957,0.441187234315936,0.570708503449814,0.593834157214788,0.58126171874839,0.0348936565558911,0.0503081442217993,0.0735536132854891,0.128832801247765,0.324952854643286,0.377587098281502,0.453222803581575,0.581934793137664
in_all_dmr_673,0.0619431003999309,0.0781031134323052,0.0506609950217154,0.0776587911008747,0.0776128952455571,0.0671510699803316,0.105903387144944,0.117594790348607,0.115601997667247,0.161135243440299,0.159936140140886,0.146308055447622,0.418509024890598,0.438549686717722,0.434683666903172,0.428764372162728,0.414746272247647,0.448011975749691,0.519779859890084,0.524439836768056,0.529166680959263,0.568126085277891,0.572514853853032,0.592328728159449,0.0635690696179838,0.0741409187755878,0.113033391720266,0.155793146342936,0.430580792837164,0.430507540053355,0.524462125872468,0.577656555763457
in_all_dmr_674,0.125612771275165,0.113810124516041,0.0951498695803837,0.10610987216448,0.131295960005905,0.120449783381942,0.194677391111904,0.170333019382328,0.162459654074181,0.247537197401076,0.230537850682765,0.238084956526196,0.299440740509415,0.295950481520331,0.310319630075511,0.373609370042409,0.346483600504464,0.373551380696409,0.519743206597002,0.524899727818796,0.52539892949367,0.584392186821173,0.579129241653322,0.597853834124518,0.111524255123863,0.119285205184109,0.175823354856138,0.238720001536679,0.301903617368419,0.364548117081094,0.523347287969823,0.587125087533004
in_all_dmr_675,0.0883008829595486,0.0925706078905305,0.0815026326114693,0.0979588445979496,0.0921970562444437,0.103218287389039,0.126700929074274,0.120123045075251,0.106095515049091,0.136674569466074,0.123898750566904,0.127255575658429,0.244506076046107,0.249165004101987,0.260400588240142,0.273402970730966,0.263337110009907,0.284976008328997,0.487393239626361,0.497114626417313,0.500767858257246,0.756083773534048,0.773151088409927,0.738769393279493,0.0874580411538495,0.0977913960771441,0.117639829732872,0.129276298563802,0.251357222796079,0.27390536302329,0.495091908100307,0.756001418407823
in_all_dmr_676,0.0888700037370749,0.0837200306124713,0.0962576815595387,0.113436415874111,0.122299792589379,0.123748631765728,0.19395051042121,0.193762010230047,0.18044176769668,0.260780527055975,0.261540186494434,0.246795057579578,0.440899141666737,0.440217785314554,0.446928196078907,0.48630332217991,0.48103212409532,0.483919808698113,0.595715303206036,0.61403909344828,0.607476136968735,0.730852643992869,0.763663170913205,0.739044246172615,0.0896159053030283,0.119828280076406,0.189384762782646,0.256371923709996,0.442681707686733,0.483751751657781,0.605743511207684,0.744520020359563
in_all_dmr_677,0.129524267417312,0.133198063269047,0.117480085647661,0.16581373647195,0.16489745536559,0.173884451395426,0.216969814367306,0.207862289177107,0.204596915489115,0.26906996252807,0.270458992065632,0.274700849350669,0.446609410923212,0.459384242552828,0.460958436989111,0.523455531516941,0.501527282406358,0.52595675199058,0.643841690469901,0.646747269583189,0.646587897688914,0.760636000543262,0.757963500542502,0.758757906338972,0.126734138778007,0.168198547744322,0.209809673011176,0.271409934648124,0.455650696821717,0.516979855304626,0.645725619247335,0.759119135808245
in_all_dmr_678,0.054787365127456,0.0462902345386648,0.0532996760119075,0.0639020287349105,0.0737647807625961,0.0730717142463243,0.119671445443317,0.131781998657039,0.103557154367743,0.206176285082205,0.1931491728638,0.239160129643232,0.524384106668529,0.455527157968278,0.481824882113456,0.641088280612286,0.62756626525974,0.63284091035231,0.839090419947499,0.830443305548824,0.853289393682708,0.933338629925879,0.926952654054094,0.923413013998319,0.0514590918926761,0.070246174581277,0.118336866156033,0.212828529196412,0.487245382250088,0.633831818741445,0.840941039726344,0.927901432659431
in_all_dmr_679,0.186623335967337,0.155006374637835,0.128083900310104,0.134364859061575,0.141289556162251,0.155074958621385,0.146470863995604,0.157273842603936,0.165435563242999,0.180891036695708,0.159939596247199,0.182740474065528,0.582265910647781,0.525217705513654,0.514947934791256,0.549258397064393,0.524773405606636,0.548270910986405,0.696022122350226,0.632515654684558,0.669678625167144,0.637444471722967,0.662462139120422,0.673024179466402,0.156571203638425,0.143576457948404,0.156393423280846,0.174523702336145,0.54081051698423,0.540767571219145,0.666072134067309,0.65764359676993
in_all_dmr_68,0.098895498580114,0.092202394197017,0.0824760914490309,0.108936938824913,0.109893157147227,0.106191677455289,0.156631381909324,0.142406554554509,0.146253167938053,0.204443768700435,0.191569621222414,0.18463037909234,0.343038626968931,0.365954367534032,0.371634885783442,0.432977125120329,0.407795031755104,0.431940671955383,0.576455357065327,0.55485334254819,0.568919012324265,0.666954643576049,0.676393449417986,0.681039323956416,0.0911913280753873,0.108340591142476,0.148430368133962,0.193547923005063,0.360209293428802,0.424237609610272,0.566742570645927,0.67479580565015
in_all_dmr_680,0.0647385592316595,0.0593079409751868,0.0801598243582163,0.0822411767070578,0.101658635690052,0.0955300388953527,0.121394830426125,0.123276332069085,0.124952462595737,0.186761676564438,0.187353163555537,0.173351775278975,0.622737168909857,0.639608707382021,0.636822532125916,0.666651301446187,0.6608206988045,0.669997169018079,0.701554469913061,0.711247599831967,0.717854698193846,0.800118802605682,0.802928973917391,0.789657308520965,0.0680687748550209,0.0931432837641542,0.123207875030316,0.18248887179965,0.633056136139265,0.665823056422922,0.710218922646291,0.797568361681346
in_all_dmr_681,0.0747560114553699,0.087247620272378,0.0764094152229839,0.113460310718771,0.109863048852718,0.118915628110826,0.183963375391759,0.176600093272986,0.153343959831539,0.287766790367429,0.306695805086574,0.280113387483396,0.213580483393123,0.238448203545145,0.253493923745037,0.302386468495605,0.297582070898364,0.315275433826728,0.495032894475587,0.466698504892946,0.476439660921187,0.637860047198431,0.627934441607011,0.634683882887769,0.0794710156502439,0.114079662560772,0.171302476165428,0.2915253276458,0.235174203561102,0.305081324406899,0.479390353429907,0.633492790564404
in_all_dmr_682,0.0815261401012487,0.0832511744319948,0.0720304464749671,0.103118073061921,0.123158131662197,0.098686742765301,0.14328397070413,0.144896737873388,0.143498655023839,0.212765737036622,0.198217426670675,0.194625237628376,0.304713527232921,0.331978763068746,0.3266662711004,0.364012365766333,0.347489583337398,0.364244465070683,0.482267323894912,0.496909898557799,0.472369898840153,0.640514637602177,0.63625845715994,0.639581760609424,0.0789359203360702,0.108320982496473,0.143893121200452,0.201869467111891,0.321119520467356,0.358582138058138,0.483849040430955,0.638784951790514
