dmr,k502_2_li_w_4d,k502_4_li_w_4d,WT4DF_li_w_4d,k520_li_w_23d,k528_li_w_23d,k529_li_w_23d,k534_li_w_3m,k535_li_w_3m,k536_li_w_3m,k427_li_w_1y,k430_li_w_1y,s288_ki_w_1y,k502_1_li_m_4d,k502_3_li_m_4d,k502_5_li_m_4d,k518_li_m_23d,k519_li_m_23d,k526_li_m_23d,k541_li_m_3m,k542_li_m_3m,k543_li_m_3m,k428_li_m_1y,k429_li_m_1y,k431_li_m_1y,c.4d,c.23d,c.3m,c.1yr,m.4d,m.23d,m.3m,m.1yr
li_all_dmr_23,0.169352430789763,0.161429993119708,0.166584385720306,0.20206237367152,0.230731513224851,0.225221177738069,0.214475475367191,0.221178616212322,0.236750957074948,0.216455897974405,0.228104265727762,0.199689801372085,0.535112626532316,0.510267942236376,0.478801724600362,0.597281852567407,0.652978632360564,0.66820293850205,0.666018066035169,0.673833657446006,0.691451836995723,0.722802713625551,0.670135431098518,0.681531954815217,0.165788936543259,0.219338354878147,0.224135016218154,0.214749988358084,0.508060764456351,0.639487807810007,0.677101186825633,0.691490033179762
li_all_dmr_230,0.105753200236145,0.0934160719418901,0.0993316286896848,0.153348236745835,0.159899515378731,0.14550114062619,0.196167322078894,0.18037584512558,0.198682782310466,0.195216612679686,0.210066926593243,0.17201752412773,0.342787027659105,0.33531637446094,0.318789096016913,0.500249552761421,0.548753450114793,0.561086571282436,0.596378604903745,0.609674159242736,0.610014876739999,0.587335564459231,0.606957798363961,0.62622227797643,0.09950030028924,0.152916297583585,0.191741983171647,0.19243368780022,0.332297499378986,0.53669652471955,0.605355880295493,0.606838546933207
li_all_dmr_231,0.0506262984412858,0.0539014471007576,0.0408666149455064,0.068571077757595,0.071883685104411,0.0686691577458766,0.102431748364454,0.0862991933132196,0.0933022279604573,0.0940450605708813,0.105997533515726,0.0823203401865162,0.2715850444222,0.227132779623291,0.275016301517318,0.370899742771535,0.410501958695578,0.386711558565973,0.447544978086153,0.440784772621778,0.444682803658361,0.455448173246265,0.442851164291521,0.472066422289684,0.0484647868291833,0.0697079735359609,0.0940110565460436,0.0941209780910412,0.257911375187603,0.389371086677695,0.444337518122097,0.456788586609157
li_all_dmr_232,0.0623818569682664,0.0539517865213592,0.0445270218571176,0.0718701857408742,0.0664059752324813,0.0717223860702003,0.1268797289613,0.108071320287907,0.107293808224197,0.146961351170055,0.125971379874545,0.0976849881174003,0.360902390942151,0.326098931565581,0.353166581288415,0.412954166796926,0.454763993183335,0.433239865692077,0.468315259592862,0.487830519389046,0.474819432045929,0.502603703651203,0.509596831275601,0.477258117387419,0.0536202217822477,0.0699995156811853,0.114081619157801,0.123539239720667,0.346722634598716,0.433652675224113,0.476988403675946,0.496486217438074
li_all_dmr_233,0.0861503350895836,0.0886011188717715,0.0838672291107034,0.125313280505163,0.138588929070412,0.116297341888436,0.196841343077874,0.192205615564007,0.179814673910425,0.168157177382298,0.202071517976258,0.152308201211159,0.364715566249604,0.325932433963299,0.365052009442359,0.449596642804702,0.479549350867137,0.48594695911549,0.523460838321005,0.539361077303103,0.5357029174879,0.535178480559437,0.549723265292824,0.558252226721567,0.0862062276906862,0.126733183821337,0.189620544184102,0.174178965523238,0.351900003218421,0.47169765092911,0.532841611037336,0.547717990857943
li_all_dmr_234,0.184959761451144,0.18363493947321,0.170632244691898,0.105535524672357,0.276101194586176,0.228948518298036,0.238376662941369,0.195689827585053,0.287633707404471,0.241647516963583,0.230057686722398,0.220782565378374,0.626056857650495,0.599532892962344,0.641528402885974,0.634534891954041,0.707358926267986,0.644002903363891,0.666100308306804,0.667387255747919,0.719469126997518,0.725124562270375,0.671333245525818,0.750965557943563,0.179742315205417,0.203528412518856,0.240566732643631,0.230829256354785,0.622372717832938,0.661965573861973,0.684318897017414,0.715807788579919
li_all_dmr_235,0.202543214097635,0.176231921251941,0.167169263287304,0.471983022348357,0.490486751352635,0.517081096540704,0.61711375602653,0.59022979111421,0.627452168432946,0.602941336864323,0.699922919457438,0.625546628157468,0.744948696092374,0.725413392926064,0.79606468690577,0.906780003855708,0.924725894863942,0.913818482224883,0.94542150171475,0.94148990770979,0.928083933800175,0.930399607905907,0.941581619831306,0.954486096693139,0.181981466212293,0.493183623413899,0.611598571857895,0.642803628159743,0.755475591974736,0.915108126981511,0.938331781074905,0.942155774810117
li_all_dmr_236,0.0586072291563452,0.0598988795550805,0.05295710241856,0.0478561689284396,0.052425090342218,0.0465013983037469,0.070875898757579,0.0617420116141593,0.0637736168374318,0.0757110159742247,0.0500330829354203,0.0481765214222247,0.363149599924314,0.404090730782094,0.316791083966068,0.286512430510301,0.268211256835356,0.280923915804405,0.31701061316654,0.306226050106999,0.313444644191343,0.337482740736339,0.329140270594429,0.319847071999151,0.0571544037099952,0.0489275525248015,0.0654638424030567,0.0579735401106232,0.361343804890825,0.278549201050021,0.312227102488294,0.328823361109973
li_all_dmr_237,0.0919987092586007,0.111795678400985,0.0870897383145312,0.172143386335008,0.121527679972861,0.127098170895072,0.182578836684707,0.196989266910392,0.188419014211317,0.195829082981569,0.201264219060336,0.153411844059842,0.496749663923002,0.513991015362417,0.451279459589564,0.581881066577587,0.650714895678558,0.659696011934321,0.678305580144611,0.702270224567984,0.680367278314286,0.717919592769961,0.71016557098117,0.691537296228321,0.0969613753247056,0.14025641240098,0.189329039268805,0.183501715367249,0.487340046291661,0.630763991396822,0.686981027675627,0.706540819993151
li_all_dmr_238,0.259245671936981,0.248609498391182,0.24914108606552,0.578232403068513,0.601344908584801,0.602328500845535,0.713100561428212,0.718558312098121,0.746433676832817,0.729160723212557,0.767434014999366,0.754662465088426,0.556481027285917,0.553523124234967,0.554249271708304,0.809816483113524,0.841108994720584,0.85907527995257,0.879542552850458,0.892183131938444,0.895775684126207,0.865956835923424,0.879402811564651,0.897005342544569,0.252332085464561,0.593968604166283,0.726030850119717,0.750419067766783,0.554751141076396,0.836666919262226,0.889167122971703,0.880788330010881
li_all_dmr_239,0.149655481861997,0.143250663693711,0.139596623840314,0.307825684685098,0.326654469556895,0.311614192058541,0.398270441098776,0.395000774651384,0.395448929849574,0.410660443969511,0.411068213248273,0.393949174379053,0.300869629196779,0.292630840610633,0.291832407529883,0.536343904971921,0.598333314294421,0.593275270300787,0.615557346366002,0.629487713873329,0.615521367059272,0.610034423910181,0.616424452589945,0.630548675742649,0.144167589798674,0.315364782100178,0.396240048533245,0.405225943865612,0.295110959112432,0.575984163189043,0.620188809099534,0.619002517414258
li_all_dmr_24,0.177877753537234,0.185488079024587,0.179868937245926,0.165907679673097,0.169803693560489,0.177643445372352,0.182544259878786,0.170157548165412,0.200450026114632,0.194429734789615,0.193803554370071,0.175951397787157,0.532273094443973,0.511764456211776,0.479370465725361,0.568091961820649,0.614519283986138,0.656318309933685,0.636103043883598,0.66568083866144,0.690975757335784,0.679677774032281,0.624876929672808,0.659170473460012,0.181078256602582,0.171118272868646,0.18438394471961,0.188061562315614,0.507802672127037,0.612976518580157,0.664253213293607,0.654575059055034
li_all_dmr_240,0.123999612861248,0.108237878517504,0.0947813051233075,0.142704658240355,0.14996112959821,0.224044350724169,0.179839507493261,0.205631815361052,0.186107259246375,0.186341785425621,0.187419982012118,0.166176378626019,0.500042427177297,0.519666336352058,0.469814022233185,0.578018503632945,0.601765900955126,0.596318480523213,0.663394733750711,0.69495890527802,0.684723551830239,0.679177035790659,0.658482959923272,0.669322165371007,0.109006265500686,0.172236712854245,0.190526194033563,0.179979382021253,0.49650759525418,0.592034295037095,0.681025730286323,0.668994053694979
li_all_dmr_241,0.103143069734098,0.0934558605863086,0.0933329794182695,0.137058192825274,0.163576572091821,0.142298241931181,0.135091760718523,0.174504294137355,0.170525800708755,0.164946914480492,0.173748845190526,0.138835317620004,0.468544265980632,0.419812723555562,0.455606221212402,0.528859635177978,0.5477371621195,0.534522713119215,0.606315255899831,0.645056608027738,0.58754788636938,0.648078951005491,0.633392211014125,0.638042083028237,0.096643969912892,0.147644335616092,0.160040618521544,0.159177025763674,0.447987736916199,0.537039836805564,0.612973250098983,0.639837748349284
li_all_dmr_242,0.160478852655207,0.194925899254381,0.186229944869701,0.212867879031369,0.173455623419125,0.15744927897947,0.224839162073513,0.25766036512023,0.289294999819491,0.224904189566003,0.222108229300807,0.201897417642158,0.435149346873038,0.411501254910484,0.42866029248431,0.450946676431861,0.473757030638557,0.484012293232427,0.553992181310028,0.553152362983981,0.570434287822163,0.556231803690926,0.580667406948625,0.571160855957851,0.18054489892643,0.181257593809988,0.257264842337745,0.216303278836323,0.425103631422611,0.469572000100948,0.559192944038724,0.569353355532467
li_all_dmr_243,0.21213367626498,0.278143484205949,0.171754910820213,0.20657056958014,0.205128211166395,0.218085099263263,0.271982196977039,0.269420838679652,0.262320951116328,0.251653985008651,0.258161260112457,0.233855344736211,0.546620141973129,0.548333970597319,0.515562036624834,0.562145232117209,0.629271469864408,0.618970785177845,0.678377630907733,0.692009597253087,0.681414769570724,0.674702974270011,0.667481259579886,0.715588660741361,0.220677357097047,0.209927960003266,0.267907995591006,0.247890196619106,0.536838716398427,0.603462495719821,0.683933999243848,0.685924298197086
li_all_dmr_244,0.168029892964185,0.166760797696171,0.166119692504785,0.170965519858735,0.188694724209768,0.189505032415453,0.24549807465479,0.207659722767411,0.224042634132351,0.218508003297595,0.222286200650387,0.203354713179037,0.581453230366815,0.524305135221084,0.559477558073147,0.582866118179707,0.632611256341303,0.632807459638069,0.650953163740874,0.666831502416378,0.671849240832916,0.669070103465389,0.667404176693168,0.671832275902516,0.166970127721714,0.183055092161319,0.225733477184851,0.214716305709006,0.555078641220349,0.616094944719693,0.663211302330056,0.669435518687024
li_all_dmr_245,0.0621568421195728,0.0613492212581091,0.0582307271632935,0.104307668794498,0.0995190309742031,0.0879035060007688,0.119547815933768,0.101932214321653,0.102188671047629,0.0733025259845713,0.0936862705054236,0.0638166442377302,0.196598792894885,0.169135884447577,0.163601564644332,0.405725457196027,0.433553700988841,0.47237871009588,0.51315959677226,0.530362494174482,0.518249937967477,0.521223055349252,0.512733565084883,0.529041092195938,0.0605789301803251,0.0972434019231566,0.107889567101017,0.0769351469092417,0.176445413995598,0.437219289426916,0.52059067630474,0.520999237543358
li_all_dmr_246,0.143064852155137,0.154185450059468,0.138961661189531,0.211411272315501,0.215978590351167,0.186877470156321,0.237861029039741,0.282812788333731,0.227570701340809,0.248014937931061,0.262018793999497,0.225392034514735,0.381110157803491,0.364462665354388,0.382184557273107,0.573584187036541,0.584708550855964,0.584619178239867,0.634441296551723,0.633461223055876,0.663036969984384,0.595627389109736,0.618749616516326,0.650134033569721,0.145403987801379,0.204755777607663,0.249414839571427,0.245141922148431,0.375919126810329,0.580970638710791,0.643646496530661,0.621503679731928
li_all_dmr_247,0.191532505267262,0.208182543602109,0.190946363108006,0.200482760366559,0.253349376812318,0.23539284305556,0.275398189057767,0.274046661446028,0.274438722788042,0.267247432325378,0.251964287940735,0.241867003886707,0.524713842121817,0.512475225208121,0.506200865221767,0.545233185294057,0.572827446517298,0.569331631826642,0.624400929920706,0.625877633618751,0.638400929769002,0.595775177035544,0.620008508999654,0.645369077679652,0.196887137325792,0.229741660078146,0.274627857763946,0.25369290805094,0.514463310850568,0.562464087879332,0.62955983110282,0.620384254571617
li_all_dmr_248,0.0965770540465237,0.0980107989113177,0.0952701516558839,0.0962476824432224,0.103878311696813,0.106938745899115,0.15408188353508,0.142606549116674,0.142628596587808,0.141139953640578,0.139777503475719,0.127074209478232,0.420175248135312,0.379789793034314,0.385050775025441,0.427957874706232,0.468207627679153,0.478302014758032,0.529316107716786,0.549049638032516,0.57072339959407,0.5799623887997,0.566331637262106,0.571846257110401,0.0966193348712418,0.102354913346383,0.146439009746521,0.135997222198176,0.395005272065022,0.458155839047806,0.549696381781124,0.572713427724069
li_all_dmr_249,0.0838039116343575,0.0701362772114173,0.0797311870134862,0.0855924098230333,0.102982820619516,0.0938859488728014,0.122451177923253,0.107090104765153,0.127970336480363,0.117013864428768,0.105988202502673,0.103720613009464,0.43433782115008,0.42818237363768,0.400492973190598,0.401363156472123,0.454480515508612,0.47964092154458,0.497233183290613,0.520431567547149,0.511169055774388,0.486316326323144,0.504092889491337,0.517714869650795,0.0778904586197537,0.0941537264384502,0.119170539722923,0.108907559980302,0.421004389326119,0.445161531175105,0.509611268870717,0.502708028488425
li_all_dmr_25,0.131485506837422,0.14335448929584,0.103878397519235,0.25024640242121,0.27695818993747,0.306972995101765,0.273620752608399,0.283038736882434,0.307075185146577,0.25388279893984,0.274739799153853,0.266173426579333,0.485739385029938,0.612487238981902,0.500329528780316,0.590861915663617,0.588418262565786,0.649058675617956,0.668965263061493,0.665836646361418,0.684499967645017,0.671840048043866,0.638194064274175,0.680549235709999,0.126239464550832,0.278059195820148,0.28791155821247,0.264932008224342,0.532852050930719,0.609446284615786,0.673100625689309,0.663527782676013
li_all_dmr_250,0.208034199569588,0.211703825657219,0.164870571323308,0.184437560724329,0.320548959198302,0.184836734485816,0.251984373150736,0.281917676125693,0.190813827456728,0.284386383683614,0.281702086746749,0.273064638645159,0.579706019698899,0.608487905920355,0.570203012788068,0.569481267283914,0.606453423300046,0.602242733352752,0.630316941622838,0.637586202681379,0.642438428520204,0.653080444411817,0.639957090247742,0.65218094067353,0.194869532183372,0.229941084802816,0.241571958911052,0.279717703025174,0.586132312802441,0.592725807978904,0.636780524274807,0.648406158444363
li_all_dmr_251,0.108545515888535,0.101475222050868,0.0957590116885104,0.137677361951061,0.139254425715356,0.128273007923608,0.170496087123909,0.162046682318187,0.163949387642325,0.156376940293556,0.17443117772563,0.151042285042176,0.327641206064556,0.335349812979525,0.299394320278643,0.378393656929053,0.408548315557514,0.454753753258376,0.462958633899138,0.462185672084239,0.475451093186433,0.500695722180994,0.502258376681495,0.52134871226115,0.101926583209304,0.135068265196675,0.165497385694807,0.160616801020454,0.320795113107575,0.413898575248314,0.466865133056603,0.508100937041213
li_all_dmr_252,0.106858859449115,0.113783666304834,0.103561615931536,0.14295379134335,0.138345559382364,0.121467137495287,0.196612142682728,0.169916712556353,0.163422398493714,0.163296286493914,0.173490976101632,0.156213670398126,0.447128803514878,0.444291984920451,0.408636022899012,0.434368031074569,0.498624818995789,0.494629845636356,0.512967485012669,0.54193987865674,0.535497964711813,0.535385924854775,0.538687960555825,0.559612772462748,0.108068047228495,0.134255496073667,0.176650417910932,0.164333644331224,0.43335227044478,0.475874231902238,0.530135109460407,0.544562219291116
li_all_dmr_253,0.124939154174104,0.144795045031128,0.126218195274693,0.150363160487425,0.153225929115269,0.138138674832904,0.180622449644036,0.174907495622048,0.191079505109764,0.159552338460365,0.18028009427067,0.185087112288396,0.536967971138313,0.540719040669654,0.504174173700348,0.573596464534556,0.625103891036106,0.623939975018553,0.676982956152149,0.698407842068177,0.670817264077431,0.699123576859565,0.723392019752711,0.717840184664591,0.131984131493308,0.147242588145199,0.182203150125283,0.174973181673144,0.527287061836105,0.607546776863072,0.682069354099252,0.713451927092289
li_all_dmr_254,0.0772390103088028,0.0979938144677823,0.0860618356918538,0.184939473535507,0.185010987896242,0.185932029472136,0.2375879835075,0.228574666157472,0.228935523800343,0.235155279826529,0.225583738539287,0.212080012676405,0.282642126440147,0.290118350685451,0.274868528837795,0.490342453119455,0.497015154048649,0.515755388777131,0.558525652312701,0.570365779606559,0.567105206160026,0.541610096187171,0.549704383606514,0.581596456577726,0.0870982201561463,0.185294163634628,0.231699391155105,0.224273010347407,0.282543001987798,0.501037665315078,0.565332212693095,0.55763697879047
li_all_dmr_255,0.116732932862602,0.12576203004955,0.113012494502536,0.166627753804753,0.160495164565167,0.146102885617378,0.218273610877677,0.214473576183542,0.229749862985231,0.195811843921196,0.236727318478217,0.193698815874623,0.4384438503694,0.405443200902098,0.466784160136438,0.511946962853407,0.543208932966694,0.527912677597595,0.585373391089715,0.593352896972127,0.597735354093035,0.568790738854868,0.585433755621371,0.587759080608172,0.118502485804896,0.157741934662433,0.220832350015483,0.208745992758012,0.436890403802645,0.527689524472565,0.592153880718292,0.580661191694804
li_all_dmr_256,0.0696715108914649,0.0653140212789385,0.0645851595715558,0.0782813387882603,0.0752008583648661,0.0842999140460447,0.0926944322619982,0.0904054476073484,0.0928859282362435,0.069500773140851,0.0863518478524546,0.0777443840769514,0.319706773248701,0.312772542571496,0.271732239761952,0.341253657765052,0.388580624567231,0.377900960868155,0.402068924562407,0.442916518512089,0.411240331366053,0.426010307509404,0.400623960128521,0.425579605338389,0.0665235639139864,0.079260703733057,0.09199526936853,0.0778656683567523,0.301403851860716,0.369245081066813,0.418741924813516,0.417404624325438
li_all_dmr_257,0.319143532656564,0.304029960021048,0.307593024587191,0.38308961408341,0.390813308922197,0.368855472463833,0.415935588025749,0.387246996540283,0.37946529525392,0.405629416686117,0.402804627679215,0.383945659618044,0.587899656064055,0.565023330743579,0.587065425278932,0.619028677609937,0.673904632314612,0.679304921497466,0.72185493585739,0.727897855856353,0.728234978852018,0.68917900364565,0.726717171291533,0.724649545833833,0.310255505754934,0.38091946515648,0.394215959939984,0.397459901327792,0.579996137362189,0.657412743807338,0.72599592352192,0.713515240257005
li_all_dmr_26,0.108531555160311,0.0698403271974372,0.0673297686754259,0.233259202335519,0.262422583749467,0.183736871920746,0.251145667029582,0.294727537138939,0.257457129674005,0.255253097521949,0.282602487538394,0.256291340902878,0.647092158684092,0.656826971281377,0.62911653584094,0.808731977858272,0.834406307624543,0.807786296000407,0.855543713507316,0.850913134253989,0.874252836515065,0.828151045647175,0.861704724112928,0.862992278269912,0.0819005503443914,0.226472886001911,0.267776777947509,0.26471564198774,0.64434522193547,0.816974860494407,0.860236561425457,0.850949349343338
li_all_dmr_27,0.119542549411674,0.0947222900593071,0.100531979969269,0.241631506491209,0.196915284888324,0.187699720908011,0.248675468155262,0.276996560669094,0.274037417720238,0.232092979184487,0.23062813132019,0.221869692460352,0.570857495385295,0.568960727899792,0.545986074377242,0.667309405263963,0.691638057999673,0.685655642581559,0.712311940631613,0.725053938073468,0.744215582469825,0.685999594983875,0.70719465405093,0.72126573205254,0.10493227314675,0.208748837429181,0.266569815514865,0.228196934321676,0.561934765887443,0.681534368615065,0.727193820391635,0.704819993695782
li_all_dmr_28,0.259659865672852,0.261301890272385,0.274182671150352,0.255764789044845,0.276096730135697,0.240951393485531,0.278348572877029,0.271076673380506,0.265773087191488,0.251949702843212,0.283273720339406,0.242671482181808,0.440934024222332,0.400576420467505,0.430331950154408,0.520721147621292,0.551859879310725,0.582325193287193,0.607452389411272,0.631777166093684,0.616986917944229,0.554716333172852,0.585493000319528,0.624196743701144,0.265048142365196,0.257604304222024,0.271732777816341,0.259298301788142,0.423947464948082,0.551635406739737,0.618738824483062,0.588135359064508
li_all_dmr_29,0.346844366013277,0.345580409402848,0.3471451595954,0.315557115142149,0.312266181797148,0.319401345346522,0.343571025525572,0.367482945725056,0.341501284416325,0.351262496696547,0.351365017597807,0.332003296077943,0.485486999888742,0.472203250147828,0.467861933029551,0.609539955954076,0.623281147908558,0.636112848092952,0.684501301369141,0.694492695873272,0.699238173686798,0.691426152801543,0.689383961033023,0.690731506122719,0.346523311670508,0.315741547428606,0.350851751888984,0.344876936790766,0.47518406102204,0.622977983985195,0.692744056976404,0.690513873319095
li_all_dmr_3,0.0452341393666958,0.0547508575652142,0.0509529536237486,0.0634456206945928,0.058662489846102,0.0846583893229484,0.0820955352168911,0.0742997784319717,0.073614473389306,0.0754318997777599,0.0823811967355329,0.0642611004343707,0.370208968088683,0.373153924098176,0.315206260744476,0.418474027593338,0.441361609366394,0.451018921986791,0.498246416751306,0.51202235131246,0.529775905539307,0.499261807243352,0.513761245784345,0.498803037389998,0.0503126501852195,0.0689221666212144,0.0766699290127229,0.0740247323158878,0.352856384310445,0.436951519648841,0.513348224534358,0.503942030139232
li_all_dmr_30,0.224433245134427,0.218380624951752,0.199384398783893,0.241672994242898,0.253722721702641,0.238035621005845,0.26409555709542,0.268153511531397,0.250908330651669,0.293491048261296,0.278104058909089,0.271606025861889,0.465819419057948,0.461343291115736,0.471280596330441,0.512919621568551,0.528564754981677,0.541689580077812,0.579838974265457,0.591737920065357,0.604777691698958,0.567026831983731,0.576310210588068,0.584424276472489,0.214066089623357,0.244477112317128,0.261052466426162,0.281067044344091,0.466147768834708,0.527724652209347,0.592118195343257,0.575920439681429
li_all_dmr_31,0.0995572757156064,0.0847279082789718,0.0880650013887915,0.118390055654116,0.142679543132224,0.109800138867269,0.172885008476941,0.181978850202927,0.181727407287402,0.189201682059648,0.18364079091858,0.16385973389477,0.499401825692991,0.446352350594886,0.487124247762592,0.546431321250055,0.57495264154184,0.563597812164109,0.645311463863256,0.642184480992241,0.634891513001947,0.627784604809708,0.646393282561336,0.642572219258553,0.0907833951277899,0.123623245884536,0.178863755322423,0.178900735624333,0.477626141350156,0.561660591652001,0.640795819285815,0.638916702209866
li_all_dmr_32,0.0634799543046551,0.0745859356453339,0.0592352350471513,0.085336371672029,0.0769807942039656,0.0823803351777445,0.125871658943368,0.114141482525371,0.113518514268526,0.125018226227493,0.130952746931699,0.103312803822934,0.265395910498047,0.237314303449661,0.256834770032783,0.435585985760935,0.469266718652908,0.452087333334758,0.497291465813641,0.503609833178672,0.499632416296306,0.512146741435902,0.551815594744377,0.525744208393262,0.0657670416657134,0.0815658336845797,0.117843885245755,0.119761258994042,0.25318166132683,0.4523133459162,0.500177905096206,0.529902181524514
li_all_dmr_33,0.0931571314287368,0.0842033073866271,0.0781638842422648,0.0899939645311814,0.107250975669921,0.103600712243665,0.120563775631463,0.120216862690532,0.11418020424053,0.110913317170179,0.129972279228034,0.116003244687608,0.390468774757489,0.36403259088931,0.364170749509816,0.399338598735347,0.438851897465866,0.448552765896471,0.474655806795156,0.485709845469534,0.492941829943674,0.486198593907893,0.509509974525542,0.511458803137627,0.0851747743525429,0.100281884148256,0.118320280854175,0.118962947028607,0.372890705052205,0.428914420699228,0.484435827402788,0.502389123857021
li_all_dmr_34,0.0261928659469507,0.0202259649217702,0.0202972800630243,0.0276144310305467,0.0294961055902852,0.0278245727664092,0.0443811136897546,0.0417669683812317,0.036696870329143,0.0404138087137089,0.0529341918926766,0.0406706363556921,0.220251128831198,0.216380991219522,0.198004836890859,0.26049683185265,0.330983170352882,0.332091518045042,0.350350941328806,0.389301959219414,0.369448037889337,0.420157589168638,0.410803116249279,0.427554744753985,0.0222387036439151,0.0283117031290804,0.0409483174667098,0.0446728789873592,0.21154565231386,0.307857173416858,0.369700312812519,0.419505150057301
li_all_dmr_35,0.222383918107365,0.228802867429416,0.215589935605731,0.236270039132981,0.271864180558203,0.256299034787307,0.351343850493971,0.29736427553097,0.271076479673987,0.334800955642512,0.350984023282822,0.279010694311727,0.616263033838995,0.612896750276777,0.590177139169553,0.64962723784595,0.675613740418377,0.696542796686094,0.706016009838812,0.741810942882106,0.725819645952695,0.731268011111065,0.739188067422688,0.754374883094882,0.222258907047504,0.254811084826164,0.306594868566309,0.321598557745687,0.606445641095108,0.673927924983474,0.724548866224538,0.741610320542878
li_all_dmr_36,0.597938280430603,0.584384968272106,0.594685028381301,0.755669233047018,0.708025182044249,0.608591675460139,0.747568450601909,0.641700873957026,0.704399119566634,0.657610708072705,0.668191936260502,0.657221587201867,0.827830190407135,0.829411969125503,0.799575235938137,0.892078375253917,0.901025392869687,0.885308589823793,0.897428210132964,0.913941192337378,0.910680326788514,0.90455438429173,0.913860311358673,0.916830992651821,0.592336092361337,0.690762030183802,0.69788948137519,0.661008077178358,0.818939131823592,0.892804119315799,0.907349909752952,0.911748562767408
li_all_dmr_37,0.105988906437062,0.10532686543835,0.104101115960523,0.152433839141619,0.18488083055502,0.154067887792119,0.197842361879486,0.206720442386341,0.2086279988993,0.199331863382365,0.198620084624125,0.170242614246057,0.395276991211317,0.359804681004362,0.382513468941738,0.407171154849055,0.46565692046485,0.45217726205313,0.482517694448013,0.501767361167442,0.509217509451966,0.50273583087421,0.491468119888118,0.521999374566149,0.105138962611978,0.163794185829586,0.204396934388376,0.189398187417516,0.379198380385806,0.441668445789012,0.497834188355807,0.505401108442826
li_all_dmr_38,0.103248024357159,0.0911045450758213,0.102794039053013,0.12131271714194,0.132433668059553,0.118689074408225,0.169719705934931,0.179623520452039,0.152743585158847,0.171503305237946,0.168066788614267,0.142624203484895,0.395355755350935,0.353842990558928,0.349466825444915,0.436188149403705,0.478318726972793,0.497365276844085,0.595249276162457,0.580707387417365,0.578769464751381,0.579006969853189,0.588561521734686,0.588416382238654,0.0990488694953311,0.124145153203239,0.167362270515272,0.160731432445703,0.366221857118259,0.470624051073528,0.584908709443734,0.58532829127551
li_all_dmr_39,0.0340916001948419,0.0416590060140288,0.0358529289885309,0.0441449463468356,0.0447079933065726,0.0431427221465822,0.0703247806127056,0.0657429472603144,0.0625640865436559,0.0472337786315812,0.0613511857969411,0.0615583142662383,0.306847452275074,0.308450037384755,0.291769735657374,0.278422737991563,0.309218517159574,0.29423169180705,0.329578464464942,0.370682499107188,0.3605443887836,0.401151131251482,0.379968419722564,0.365146070085839,0.0372011783991339,0.0439985539333301,0.0662106048055586,0.0567144262315869,0.302355741772401,0.293957648986062,0.353601784118577,0.382088540353295
li_all_dmr_4,0.125641497865928,0.154063666217873,0.123117724751266,0.148698920998029,0.188602790064928,0.183707981230894,0.210135989877832,0.198009217211952,0.218156001161077,0.186009146286963,0.179502966797896,0.145280826067058,0.4876739616346,0.518462435157404,0.460851567332596,0.574881779323156,0.596774796327425,0.603595882158044,0.643392455839849,0.661743411073228,0.656903694275045,0.65498643163553,0.631216566686142,0.656927781169448,0.134274296278356,0.173669897431284,0.208767069416954,0.170264313050639,0.488995988041533,0.591750819269542,0.654013187062707,0.647710259830373
li_all_dmr_40,0.103029180044746,0.10387992288593,0.10232075147745,0.137774160979345,0.136062299733348,0.117202411410529,0.173174027589268,0.167438121992594,0.160242551156973,0.142585280554107,0.158751281540112,0.154684790168303,0.409750920278877,0.433369122708117,0.376482530965583,0.445487662460548,0.455667328486921,0.464155609624713,0.509850439872254,0.519510339903491,0.528859783256863,0.505191180919806,0.515273384487855,0.520082969867594,0.103076618136042,0.130346290707741,0.166951566912945,0.152007117420841,0.406534191317526,0.455103533524061,0.519406854344203,0.513515845091752
li_all_dmr_41,0.287850932239739,0.274747382427923,0.267551996997678,0.305051399366019,0.351397270079095,0.322843237388917,0.394260157307018,0.38297001877622,0.3775110188877,0.37619349141086,0.3820385069129,0.361610266233892,0.66967649451274,0.661747764046205,0.649208544121226,0.737604992418491,0.743312440094448,0.760637218398029,0.773276971774059,0.780112589906816,0.794548657967415,0.764300605366798,0.797075406810966,0.794215536430616,0.276716770555113,0.326430635611344,0.384913731656979,0.373280754852551,0.660210934226724,0.747184883636989,0.782646073216097,0.78519718286946
li_all_dmr_42,0.0620271925887646,0.0735876689540901,0.0555830688452904,0.0909973696623333,0.0988398651502594,0.0972217354165642,0.11055457287728,0.120051943084042,0.113292333409125,0.110843547997266,0.106718070936912,0.0894181249611794,0.380721095771547,0.388991676770126,0.328180225286167,0.435493963230411,0.460457553059679,0.469832383816144,0.518609110587326,0.538036008153821,0.529038681110698,0.513784779936958,0.498283138836188,0.522468938677524,0.063732643462715,0.095686323409719,0.114632949790149,0.102326581298452,0.36596433260928,0.455261300035411,0.528561266617282,0.51151228581689
