dmr,C3,C4,C7.1,C7.2,C9.1,C9.2,C10,C11.1,C11.2,P2,P4,P7,P8,P9,P10,P11,,,,,,,,,,,,,,,,,,
DMR_up_1093,-0.042757255,-0.000124719,0.010427631,-0.021005165,0.00613968,-0.002329625,0.022467045,-0.019078044,0.003503196,0.323713385,0.294948866,0.215767918,0.175748151,0.271324003,0.252794974,0.540631407,,,,,,,,,,,,,,,,,,
DMR_up_1094,0.010864441,-0.016408394,0.003287492,-0.028151276,-0.016981441,0.012717303,0.01261504,0.010119552,0.022801722,0.550114184,0.409027238,0.380789012,0.337511144,0.3925921,0.408373343,0.571222337,,,,,,,,,,,,,,,,,,
DMR_up_1095,-0.089349672,-0.013814197,0.007679184,-0.043999336,-0.038620675,0.068952002,0.024566583,-0.004364737,-0.000398825,0.417570456,0.322173688,0.215135609,0.213976457,0.274226519,0.286009716,0.443005369,,,,,,,,,,,,,,,,,,
DMR_up_1096,-0.012530718,-0.016896223,0.00660055,0.006875464,-3.18E-06,-0.012735719,0.005941247,0.00933348,0.000884385,0.386862155,0.293868717,0.217555889,0.18633481,0.224207373,0.292608006,0.565053846,,,,,,,,,,,,,,,,,,
DMR_up_1097,0.041032434,-0.027447051,0.003172117,0.024541079,-0.014955908,-0.020500143,0.033422599,0.014351479,-0.012584171,0.398950092,0.269119249,0.247051544,0.190772221,0.249269956,0.300163242,0.471372157,,,,,,,,,,,,,,,,,,
DMR_up_1098,-0.023304901,-0.021782113,0.004902331,-0.008471258,0.004712951,0.017577509,0.019026335,-0.013938007,-0.002027751,0.398970798,0.268745854,0.161549171,0.105477959,0.183577661,0.286705387,0.66653125,,,,,,,,,,,,,,,,,,
DMR_up_1099,0.00823169,0.029418546,-0.012431886,-0.016441536,-0.003168605,-0.001467572,0.006138873,-0.031513446,0.029465628,0.377682411,0.323673093,0.289321536,0.244079532,0.268918825,0.31199758,0.430859906,,,,,,,,,,,,,,,,,,
DMR_up_11,-0.092950046,0.010359398,0.125627051,-0.086023811,-0.036692364,-0.16535613,0.16846854,-0.054638184,0.038255498,0.331039777,0.289263289,0.278284472,0.231080628,0.239479893,0.240152823,0.355016536,,,,,,,,,,,,,,,,,,
DMR_up_110,0.044474594,5.98E-05,-0.012667483,-0.026411062,-0.018205471,-0.016811653,0.024620641,0.022448507,0.026966734,0.252271513,0.255176666,0.181531422,0.165315032,0.282019529,0.264021804,0.283765427,,,,,,,,,,,,,,,,,,
DMR_up_1100,-0.01951633,-0.017632788,0.029091085,-0.019576217,-0.058442915,0.004667106,0.060461249,-0.023140906,0.024573384,0.434088868,0.254109224,0.237290735,0.260746406,0.211381651,0.28354286,0.490729983,,,,,,,,,,,,,,,,,,
DMR_up_1101,-0.012324579,0.013502517,0.001684983,-0.026984371,-0.00437201,0.139671968,-0.022676034,-0.027405383,-0.073421667,0.461548328,0.30693856,0.263336122,0.215171381,0.286779613,0.278329716,0.489579843,,,,,,,,,,,,,,,,,,
DMR_up_1102,-0.002738981,0.008453947,-0.008531773,-0.003782749,0.001900249,-0.00203267,0.002137877,0.001047986,0.000807133,0.358622445,0.258880483,0.250379082,0.170548186,0.245527145,0.287155119,0.543534031,,,,,,,,,,,,,,,,,,
DMR_up_1103,-0.027612752,-0.006512496,0.015461649,-0.032811096,0.016771471,-0.009308099,0.006191042,-0.011955364,0.022162893,0.451864563,0.249602332,0.243891233,0.228083,0.228185371,0.267754226,0.490303024,,,,,,,,,,,,,,,,,,
DMR_up_1104,0.005584702,-0.00447259,0.000656907,-0.004985742,0.003482098,0.000558372,8.44E-06,0.005085949,-0.000333437,0.402164949,0.312059675,0.23729542,0.189482271,0.2348159,0.304141781,0.469727212,,,,,,,,,,,,,,,,,,
DMR_up_1105,-0.00268271,-0.007479246,0.000871352,-0.001081822,-0.011879361,0.001310359,-0.002767226,0.017464979,0.003560963,0.456588446,0.418173321,0.325223984,0.252119368,0.356678966,0.370598442,0.578650377,,,,,,,,,,,,,,,,,,
DMR_up_1106,0.00303559,-0.017475238,-0.001993018,0.00084834,-0.011558722,0.039565212,-0.008662369,0.003139704,-0.003863912,0.38331841,0.215698631,0.190659988,0.156082629,0.234233059,0.174877487,0.487577555,,,,,,,,,,,,,,,,,,
DMR_up_1107,0.014054011,-0.002321446,0.013680678,-0.023535848,-0.027861929,-0.015988728,0.022597596,0.002547372,0.030882303,0.380546908,0.317780517,0.261246157,0.208623652,0.258570179,0.310867218,0.458584975,,,,,,,,,,,,,,,,,,
DMR_up_1108,-0.001182956,-0.04331119,0.038206025,-0.088535022,-0.142033865,-0.108415894,0.160026036,0.09489604,0.089167869,0.25371434,0.272817389,0.232164939,0.20706392,0.182286965,0.22159052,0.419325508,,,,,,,,,,,,,,,,,,
DMR_up_1109,-0.002189582,-0.020626847,-0.010184024,-0.021500802,-0.007692205,0.034093437,0.013638838,0.003858155,0.008413448,0.378486731,0.275777259,0.228449075,0.141435249,0.238644893,0.26267965,0.547928961,,,,,,,,,,,,,,,,,,
DMR_up_111,0.073940132,0.011938621,-0.01571366,-0.009268499,-0.018991558,0.031478848,0.009246527,0.00501916,-0.01370944,0.398056519,0.246745661,0.177004436,0.126458547,0.160998215,0.293321668,0.494924234,,,,,,,,,,,,,,,,,,
DMR_up_1110,-0.017431193,0.136684465,0.196777541,0.077343131,0.041392902,0.223417934,-0.152686927,-0.123867142,-0.179061903,0.186502118,0.234161744,0.2327768,0.191300943,0.233723505,0.168735083,0.143851085,,,,,,,,,,,,,,,,,,
DMR_up_1111,-0.05061832,0.010528898,0.001538899,0.024743343,0.030654516,-0.038845514,0.012447732,-0.030261162,-0.010806709,0.419280209,0.320159055,0.247518516,0.203393078,0.256914958,0.282502063,0.496178293,,,,,,,,,,,,,,,,,,
DMR_up_1112,-0.060393046,-0.014883102,0.011420509,-0.023937755,-0.039692113,-0.037117212,0.088198606,-0.038704564,0.054715628,0.369134279,0.283975162,0.170370756,0.136013814,0.231661605,0.24273449,0.558588271,,,,,,,,,,,,,,,,,,
DMR_up_1113,-0.012971866,-0.023861121,0.002930921,-0.011445812,-0.001928171,0.022991887,-0.001467026,0.014031636,-0.001252313,0.363388596,0.286923818,0.229689505,0.191148001,0.268672129,0.272458835,0.435437669,,,,,,,,,,,,,,,,,,
DMR_up_1114,-0.007387141,0.003280168,-0.005182654,0.007153855,-0.017874701,-0.029649778,0.00714119,0.000334203,0.034797719,0.40582591,0.302981199,0.252284971,0.154470946,0.253251908,0.302463095,0.473699871,,,,,,,,,,,,,,,,,,
DMR_up_1115,-0.025838843,-0.026408654,0.010268641,-0.028325003,-0.035089102,0.081436417,-0.019184735,0.022069097,-0.004766659,0.497839299,0.297763427,0.114651351,0.103275334,0.206954128,0.227883217,0.581033563,,,,,,,,,,,,,,,,,,
DMR_up_1116,-0.053893445,0.038780231,-0.018410928,-0.016687207,0.023033937,0.007097384,-0.021456038,0.019621095,-0.031978473,0.4385974,0.380327075,0.346369901,0.222882551,0.375338027,0.364843183,0.450986819,,,,,,,,,,,,,,,,,,
DMR_up_1117,-0.020280145,-0.032886617,0.034166452,-0.021235823,-0.035490491,-0.025471688,0.093565126,0.007364791,-0.020011753,0.483948932,0.30258,0.256801187,0.152206723,0.204571494,0.284938742,0.512830125,,,,,,,,,,,,,,,,,,
DMR_up_1118,0.014520577,0.005878422,0.002861283,0.003225507,-0.0117809,-0.006461609,0.005834252,-0.00126659,0.001709632,0.436692368,0.271674755,0.261286355,0.164284158,0.240124518,0.271760104,0.485000738,,,,,,,,,,,,,,,,,,
DMR_up_1119,0.036202413,0.007103125,-0.003874928,-0.062459961,-0.070395065,0.016814075,0.048349258,0.102604156,-0.038140661,0.393430204,0.324610225,0.195824059,0.159619556,0.220990636,0.242234553,0.549949869,,,,,,,,,,,,,,,,,,
DMR_up_112,-0.005964016,-0.010474078,0.007733965,-0.001636453,-0.005327661,-0.004345567,0.009935906,0.000739075,0.003374813,0.689566787,0.551711718,0.443123583,0.318809275,0.521601997,0.514005924,0.693289193,,,,,,,,,,,,,,,,,,
DMR_up_1120,-0.040289941,0.008512781,0.005779072,-0.021128783,-0.007400221,-0.01332031,0.02374692,-0.002304199,0.006114741,0.362081686,0.284830766,0.243023062,0.188655583,0.270854336,0.291909348,0.451786418,,,,,,,,,,,,,,,,,,
DMR_up_1121,-0.038446471,-0.010382968,0.001384605,0.003508719,0.001666476,-0.023347358,0.009556622,0.007524868,0.010089036,0.352033748,0.326352396,0.254380128,0.16132725,0.243335431,0.270243982,0.480389059,,,,,,,,,,,,,,,,,,
DMR_up_1122,-0.056653426,-0.038996695,0.025727428,0.0014832,-0.011888222,-0.026963204,0.027707722,-0.00386499,0.026794761,0.460940855,0.295777764,0.244762626,0.169402946,0.252107461,0.292154833,0.485312782,,,,,,,,,,,,,,,,,,
DMR_up_1123,0.001591262,0.015872339,-0.000152775,-0.006410717,-0.007266766,-0.008155195,0.019320257,-0.005191835,-0.008015305,0.421177063,0.297672422,0.202492181,0.152508177,0.206592512,0.275728918,0.560853979,,,,,,,,,,,,,,,,,,
DMR_up_1124,-0.03423777,-0.007244665,-0.002773416,-0.014798039,-0.00684508,-0.019670644,0.01653706,0.018716056,0.01607873,0.399749091,0.294304024,0.247319908,0.200499642,0.230519655,0.305831117,0.477551155,,,,,,,,,,,,,,,,,,
DMR_up_1125,0.006617555,-0.006741671,-0.002031032,-0.003033462,0.00487676,-0.020226963,0.019784879,0.004512911,0.002858576,0.372961147,0.266744579,0.27940805,0.182079264,0.253170935,0.270149896,0.458826471,,,,,,,,,,,,,,,,,,
DMR_up_1126,-0.041668734,-0.004308276,0.018755592,-0.013625757,-0.010807155,-0.021296126,-0.000402642,0.017500878,0.014183487,0.448648422,0.305559626,0.267931847,0.192046802,0.256614768,0.267741484,0.459972403,,,,,,,,,,,,,,,,,,
DMR_up_1127,-0.030369557,0.001990571,0.005076812,0.001814122,-0.011224746,-0.015070752,0.009813798,0.004305349,0.003294847,0.465318753,0.377505928,0.296924389,0.196009523,0.339554484,0.381266685,0.615402478,,,,,,,,,,,,,,,,,,
DMR_up_1128,-0.023681345,-0.019415246,0.017703734,-0.004400609,0.004994452,-0.011124644,0.000904162,0.000568327,0.010769825,0.451419395,0.275078378,0.194521405,0.125402855,0.20826661,0.245491363,0.601795422,,,,,,,,,,,,,,,,,,
DMR_up_1129,-0.02295283,-0.023172653,-0.000808449,0.003209577,-0.032039211,-0.012470289,0.02097628,0.016950977,0.027353769,0.363788099,0.308655538,0.243845138,0.187059929,0.270146994,0.293297687,0.422268515,,,,,,,,,,,,,,,,,,
DMR_up_113,-0.018982794,-0.020596308,-0.001079272,-0.010750481,-0.006040602,0.004795066,0.024932419,0.01154351,-0.002804335,0.482388322,0.37183344,0.319462197,0.235570891,0.351950632,0.379683464,0.632845641,,,,,,,,,,,,,,,,,,
DMR_up_1130,-0.130978554,-0.039342513,0.022464162,-0.008284226,0.006680761,0.013846773,0.013483903,0.002926311,-0.011775169,0.344181247,0.271865803,0.212968853,0.186250644,0.250057788,0.274839973,0.458774356,,,,,,,,,,,,,,,,,,
DMR_up_1131,-0.033898316,-0.014886401,0.008464171,-0.004681743,-0.000624786,0.024101019,0.004281946,-0.005650883,-0.011003325,0.369127529,0.300994602,0.228769918,0.201833556,0.271728292,0.284636091,0.478014721,,,,,,,,,,,,,,,,,,
DMR_up_1132,-0.032005962,0.007708234,0.007196643,0.013932804,-0.028872678,-0.020511844,0.003925581,0.00649492,0.010126338,0.433657719,0.293885778,0.254410555,0.179558286,0.24070575,0.281114492,0.51980142,,,,,,,,,,,,,,,,,,
DMR_up_1133,0.001045511,0.002726783,-0.006106151,0.006762229,0.018177298,-0.035285422,-0.020702466,0.047024602,-0.012596875,0.390225053,0.302435195,0.226570091,0.225200263,0.226213119,0.252869425,0.451263269,,,,,,,,,,,,,,,,,,
DMR_up_1134,0.016135619,0.014923867,0.02053194,-0.043501847,0.001643134,-0.013823397,0.023885509,0.005261929,-0.008921137,0.403878848,0.307671342,0.245070133,0.165997153,0.255420186,0.300479497,0.438375863,,,,,,,,,,,,,,,,,,
DMR_up_1135,-0.001334351,-0.001641847,0.013985108,-0.019152058,-0.009446495,0.003746774,0.009203587,-0.003494708,0.006799636,0.376965908,0.297916506,0.315355343,0.211416808,0.243120671,0.281851721,0.369467174,,,,,,,,,,,,,,,,,,
DMR_up_1136,-0.017703483,0.03691366,0.05645558,-0.071701175,-0.092814506,-0.067300934,0.100062793,0.106342202,-0.067957622,0.434409993,0.30005421,0.437845483,0.357069582,0.216950353,0.27409907,0.500989997,,,,,,,,,,,,,,,,,,
DMR_up_1137,-0.019213734,-0.004258131,0.009300933,-0.020249448,-0.008967193,-0.006853786,0.028313751,0.014691659,0.007235949,0.521065916,0.476213992,0.366703756,0.467231286,0.409504709,0.588460771,0.434188457,,,,,,,,,,,,,,,,,,
DMR_up_1138,-0.019513593,0.00559604,0.021147748,-0.03034463,-0.017128707,0.012772943,0.011200049,-0.009343682,0.025613832,0.562630159,0.451813288,0.230329451,0.539267137,0.361469889,0.602277432,0.524798107,,,,,,,,,,,,,,,,,,
DMR_up_1139,0.038559763,0.005120679,-0.025718347,-0.026268425,-0.001830679,-0.016336595,0.009856569,0.042131969,-0.025514933,0.532618341,0.445334543,0.346988304,0.492519176,0.401060161,0.654788716,0.407688561,,,,,,,,,,,,,,,,,,
DMR_up_114,-0.016122204,-0.044676779,0.027082908,-0.002867271,-0.006279755,-0.001413535,0.017270505,-0.010994353,0.021878282,0.317558788,0.294324378,0.234378045,0.163149876,0.227714064,0.257950754,0.434071079,,,,,,,,,,,,,,,,,,
DMR_up_1140,0.03816871,-0.011330684,-0.013771581,-0.031568807,-0.025030072,-0.008164708,0.025259561,0.012138123,0.014299457,0.597301172,0.428861726,0.3340363,0.47152487,0.37820609,0.673544565,0.400618197,,,,,,,,,,,,,,,,,,
DMR_up_1141,-0.028595657,-0.008540543,0.003518666,-0.014187385,-0.001997304,-0.01295353,0.024567523,0.026340483,0.011847749,0.544482252,0.491993752,0.323429626,0.440273879,0.403212186,0.659967989,0.429732177,,,,,,,,,,,,,,,,,,
DMR_up_1142,-0.010582949,-0.010653163,0.007506999,0.002208211,-0.008685765,-0.007275922,0.009107082,0.008342944,0.010032564,0.529742149,0.466682444,0.309728866,0.479487658,0.45918534,0.595927063,0.452566224,,,,,,,,,,,,,,,,,,
DMR_up_1143,-0.024053019,0.008297305,-0.00076535,-0.032466802,-0.009711509,-0.012879567,0.0199773,0.031066508,0.020535134,0.541011126,0.442662931,0.340127304,0.480041736,0.433225157,0.595570239,0.468640176,,,,,,,,,,,,,,,,,,
DMR_up_1144,-0.036194376,-0.037421778,0.001829419,-0.011152858,-0.002527515,0.004124424,0.029577875,0.014770383,0.036994426,0.545833823,0.457231389,0.356389192,0.465213281,0.3970834,0.706398779,0.382172838,,,,,,,,,,,,,,,,,,
DMR_up_1145,0.037424882,-0.018041905,-0.005094889,-0.017909049,-0.013217363,-0.02689854,0.000627938,0.004002253,0.039106672,0.538827621,0.477908103,0.379555063,0.48272752,0.446021126,0.572893837,0.415573572,,,,,,,,,,,,,,,,,,
DMR_up_1146,0.044138853,-0.017560875,-0.017118428,0.012516632,-0.017735882,-0.013939919,0.004445721,0.004857295,0.000396603,0.542336904,0.530323416,0.25866422,0.468426515,0.377847046,0.727997642,0.409745388,,,,,,,,,,,,,,,,,,
DMR_up_1147,-0.019436663,0.008783814,-0.004192712,0.046276742,-0.028800454,-0.008635731,0.005274435,0.021788037,-0.021057468,0.545661924,0.483911761,0.237714253,0.479538342,0.456468131,0.666568214,0.468956778,,,,,,,,,,,,,,,,,,
DMR_up_1148,-0.020011068,-0.048546056,0.009303984,-0.018525371,0.011607629,0.026867709,0.028999407,0.006678377,0.003625389,0.548013876,0.476685905,0.336314322,0.487247698,0.427766205,0.652408763,0.431184051,,,,,,,,,,,,,,,,,,
DMR_up_1149,-0.040859641,-0.008376793,0.030974746,-0.03542107,0.024922915,0.018810701,0.025987583,0.00412229,-0.020160731,0.535834324,0.494957044,0.410923665,0.50972823,0.396710437,0.582735119,0.433100858,,,,,,,,,,,,,,,,,,
DMR_up_115,-0.053593412,0.048823025,0.006913419,-0.000449145,-0.006703163,-0.025149072,0.002274051,-0.006348181,-0.019360937,0.342885187,0.281386278,0.210845182,0.193767906,0.228926019,0.240319469,0.35663338,,,,,,,,,,,,,,,,,,
DMR_up_1150,-0.015515584,-0.013292493,-0.00541936,0.005654769,-0.00214907,-0.000115936,0.017182138,0.003925136,0.009730399,0.70591156,0.476522802,0.166411749,0.500805632,0.373570723,0.600531004,0.343383869,,,,,,,,,,,,,,,,,,
DMR_up_1151,-0.010760602,-0.013635647,0.005248958,0.003914707,0.001658681,0.002741946,0.002870014,0.008398976,-0.000437033,0.739670748,0.42360891,0.224276567,0.440275808,0.351666946,0.650138336,0.34657291,,,,,,,,,,,,,,,,,,
DMR_up_1152,0.013541426,-0.012076857,-0.022050738,0.006607611,-0.023713634,-0.005138969,0.033116023,0.016853653,-0.007138514,0.553824965,0.478106209,0.417559527,0.456001389,0.432919778,0.597033254,0.449570803,,,,,,,,,,,,,,,,,,
DMR_up_1153,-0.009291085,0.009748922,0.027447127,-0.026148005,-0.003218093,-0.006335355,0.006368366,0.003941584,-0.002513461,0.616143803,0.506281042,0.138191775,0.535585101,0.390977842,0.660256893,0.542496144,,,,,,,,,,,,,,,,,,
DMR_up_1154,-0.038251585,0.035695654,0.014420743,-0.036819115,-0.035218052,0.001219578,0.07179696,-0.032042673,0.019198491,0.600224232,0.479105092,0.195041936,0.514994933,0.394940133,0.514483842,0.40041668,,,,,,,,,,,,,,,,,,
DMR_up_1155,-0.015876502,-0.010388336,0.001812979,-0.009343988,0.015838706,-0.003270271,0.017917836,-0.00481564,0.008125215,0.597330765,0.466002921,0.252799316,0.516180837,0.366514105,0.725721239,0.482715257,,,,,,,,,,,,,,,,,,
DMR_up_1156,0.07205694,0.007631806,-0.014860025,0.038496176,-0.055613772,-0.097093509,0.07333349,0.020217054,-0.044168161,0.588072507,0.447951628,0.383273785,0.531019264,0.36644281,0.632625876,0.458784847,,,,,,,,,,,,,,,,,,
DMR_up_1157,-0.016442316,-0.014430009,-0.002232206,0.020976972,-0.01834467,0.010611784,-0.004053874,0.015660381,0.008253939,0.594704482,0.433369385,0.351524028,0.49951162,0.433653287,0.655976344,0.45275173,,,,,,,,,,,,,,,,,,
DMR_up_1158,0.016465073,-0.002243531,0.009419267,-0.028946114,0.002739583,-0.005415521,-0.016465505,0.015360465,0.009086283,0.590827824,0.476452362,0.341729731,0.49133286,0.428973041,0.607643617,0.484740024,,,,,,,,,,,,,,,,,,
DMR_up_1159,-0.011983433,-0.018524268,0.006228275,0.002622797,-0.017292711,0.016882032,0.016722156,0.007473291,-0.00212814,0.574599545,0.47008001,0.361796974,0.501436729,0.452083617,0.655180065,0.422730027,,,,,,,,,,,,,,,,,,
DMR_up_116,-0.049077201,-0.022777646,-0.000880128,-0.000871551,-0.000433839,0.004860981,0.016848323,0.002437331,0.000816532,0.334376758,0.258253779,0.222616584,0.126470194,0.269690239,0.254840489,0.466462296,,,,,,,,,,,,,,,,,,
DMR_up_1160,0.005904579,-0.021161892,0.004693649,-0.012399871,0.000188967,0.038700423,-0.002326893,-0.00070072,-0.012898243,0.668487968,0.443972694,0.286957785,0.491661987,0.404479812,0.724540631,0.424375678,,,,,,,,,,,,,,,,,,
DMR_up_1161,0.048735899,0.013398538,-0.015305418,-0.013855624,0.004544816,-0.012394764,0.004229297,-0.010884116,-0.018468628,0.624117749,0.429182038,0.35359749,0.459405194,0.396659207,0.717798202,0.466696382,,,,,,,,,,,,,,,,,,
DMR_up_1162,-0.028991108,-0.024700608,0.007533139,-0.015887076,-0.005532475,0.01449296,0.023781402,0.006175398,0.023128369,0.663182108,0.484854216,0.263234741,0.52263999,0.36953176,0.724104097,0.420160425,,,,,,,,,,,,,,,,,,
DMR_up_1163,-0.019581404,0.001241592,-0.010182779,-0.019565226,0.037664819,0.058641295,-0.034773366,0.009496434,-0.022941365,0.4439126,0.496442099,0.305803309,0.57313641,0.441744451,0.614271097,0.574586557,,,,,,,,,,,,,,,,,,
DMR_up_1164,-0.02508064,-0.024657356,0.015034077,0.007885845,-0.028373543,-0.018319852,0.043418411,0.012911603,0.017181454,0.577714255,0.484569636,0.344797341,0.510086176,0.42456412,0.665584229,0.475135024,,,,,,,,,,,,,,,,,,
DMR_up_1165,-0.0150696,-0.017902026,0.002514765,0.000234997,0.008770308,0.006971621,0.006639702,0.006971363,0.00086887,0.571498993,0.490153485,0.399867113,0.516562417,0.455547303,0.620962591,0.48411995,,,,,,,,,,,,,,,,,,
DMR_up_1166,-0.018048787,-0.017813476,-0.001431575,-0.014938492,-0.018283235,-0.000777151,0.051631033,0.011419747,0.008241936,0.626764223,0.566650183,0.412027682,0.525495459,0.413819372,0.610531716,0.450541857,,,,,,,,,,,,,,,,,,
DMR_up_1167,0.035478528,0.021932345,0.002031052,-0.011059286,-0.003802956,-0.022900408,-0.012280202,-0.004244228,-0.005154846,0.598216923,0.534031455,0.353032007,0.547304321,0.486676186,0.60593057,0.52305833,,,,,,,,,,,,,,,,,,
DMR_up_1168,-0.021901173,-0.023455612,0.008685644,0.008361647,-0.008380154,0.004822222,0.015368503,0.005379155,0.01111977,0.692474731,0.507491833,0.276695803,0.546922231,0.426236251,0.695928862,0.511029696,,,,,,,,,,,,,,,,,,
DMR_up_1169,-0.023714737,-0.00638295,0.001249477,-0.02310916,0.015652259,-0.011837022,0.037444486,-0.012593826,0.023291473,0.661699333,0.515069349,0.321722874,0.532267392,0.425018416,0.618219842,0.399766946,,,,,,,,,,,,,,,,,,
DMR_up_117,-0.037292363,-0.014640677,-0.015302075,-0.013437765,-0.002732795,-0.028831072,0.066444611,0.00839048,0.000109292,0.332519013,0.262144227,0.134284555,0.15188583,0.185608733,0.275952605,0.460357592,,,,,,,,,,,,,,,,,,
DMR_up_1170,0.013269063,-0.026702964,0.027763787,-0.044627772,0.009414328,-0.015364062,0.0177559,0.029652276,-0.011160555,0.611020538,0.48912505,0.402394637,0.507332925,0.471107462,0.719678346,0.485649933,,,,,,,,,,,,,,,,,,
DMR_up_1171,-0.027671277,-0.000858254,0.00529491,-0.020898455,-0.000786043,-0.01905924,0.032883564,0.014189323,0.016905471,0.631268033,0.512635883,0.369169003,0.565423036,0.491966819,0.72581192,0.510954249,,,,,,,,,,,,,,,,,,
DMR_up_1172,-0.024757942,-0.037800429,0.018596232,0.008879739,-0.004682927,-0.030015729,7.26E-05,0.046609596,0.023098896,0.630823402,0.537035553,0.440370688,0.561360593,0.51378486,0.637676575,0.523219779,,,,,,,,,,,,,,,,,,
DMR_up_1173,-0.022218803,-0.023226863,0.002468691,0.011409008,-0.002143937,-0.000802424,0.005973209,0.017448649,0.01109247,0.645825517,0.520586636,0.323950937,0.606555727,0.466725657,0.631194275,0.494902875,,,,,,,,,,,,,,,,,,
DMR_up_1174,-0.019778979,0.000617836,-0.004792999,-0.004413984,0.001233226,-0.005314122,0.01629281,0.018861872,-0.00270566,0.68912958,0.51311905,0.318281956,0.580886432,0.452740562,0.656195948,0.544319962,,,,,,,,,,,,,,,,,,
DMR_up_1175,-0.016817844,-0.031574767,-0.012698978,-0.011656947,-0.0179659,0.03111349,0.04094849,0.013108605,0.00554385,0.645618358,0.565088262,0.384395542,0.597588898,0.490798585,0.707126354,0.531719342,,,,,,,,,,,,,,,,,,
DMR_up_1176,-0.026888575,0.016937635,0.008552128,0.014492143,-0.005247272,-0.010910103,-0.016967878,0.004652286,0.015379635,0.709850585,0.515061075,0.316967883,0.599880029,0.413801605,0.695856575,0.586423485,,,,,,,,,,,,,,,,,,
DMR_up_1177,-0.025826622,-0.027777735,0.002439862,0.007038071,-0.001801884,0.004150337,0.02071305,0.010774781,0.01029014,0.687648589,0.586100973,0.401386779,0.558549678,0.516145199,0.686251751,0.543756461,,,,,,,,,,,,,,,,,,
DMR_up_1178,-0.029277368,0.018582737,-0.012321576,-0.028984663,0.001116209,-0.01147051,0.030659062,0.015796286,0.015899823,0.67749862,0.584577345,0.379420184,0.613552198,0.536255024,0.711234761,0.610680932,,,,,,,,,,,,,,,,,,
