dmr,k546_2_bm_w_4d,k546_4_bm_w_4d,k602_1_bm_w_4d,k520_bm_w_23d,k528_bm_w_23d,k529_bm_w_23d,k534_bm_w_3m,k535_bm_w_3m,k536_bm_w_3m,k458_bm_w_1y,k462_bm_w_1y,k464_bm_w_1y,k546_1_bm_m_4d,k546_3_bm_m_4d,k602_2_bm_m_4d,k518_bm_m_23d,k519_bm_m_23d,k526_bm_m_23d,k541_bm_m_3m,k542_bm_m_3m,k543_bm_m_3m,k460_bm_m_1y,k461_bm_m_1y,k463_bm_m_1y,c.4d,c.23d,c.3m,c.1yr,m.4d,m.23d,m.3m,m.1yr
bm_all_dmr_138,0.405610921692192,0.409308449367492,0.392222945390672,0.440364685599384,0.467790423228736,0.432736207238875,0.501692236626066,0.507247215996293,0.507500879512727,0.488159210456302,0.484734442042648,0.498079727494858,0.751703940018029,0.751779945054085,0.744761240696582,0.775321818021971,0.784450459874632,0.808580299302309,0.811064428945341,0.818842752185706,0.817160105822815,0.800348213482528,0.824175946371958,0.804284458498675,0.402380772150119,0.446963772022332,0.505480110711695,0.490324459997936,0.749415041922899,0.789450859066304,0.815689095651287,0.809602872784387
bm_all_dmr_139,0.323158429372447,0.296260841315704,0.307087022068117,0.334305036524992,0.351343350083393,0.345668609301398,0.394981886676682,0.395143266095219,0.38848077962618,0.39626710266232,0.404465729665926,0.380419223834468,0.650601201051827,0.635851991195201,0.620007751080268,0.680019311183361,0.693440642821203,0.699196905944852,0.724155639482463,0.730892547597728,0.735625880430508,0.716164516343786,0.741368660353859,0.704689621201469,0.308835430918756,0.343772331969928,0.392868644132694,0.393717352054238,0.635486981109099,0.690885619983139,0.730224689170233,0.720740932633038
bm_all_dmr_14,0.157035729484789,0.185136427245972,0.171728432575362,0.195683835043896,0.189070822088425,0.212774181288275,0.221669545022055,0.227586436104826,0.232204970514776,0.237177261550429,0.21429670914206,0.20962701657086,0.464045956358993,0.450094864037172,0.438012840408853,0.494504105977654,0.507724579890259,0.520941190252955,0.564627656641619,0.557892701929562,0.556757198905183,0.540669032790186,0.564017172506227,0.545654726261838,0.171300196435374,0.199176279473532,0.227153650547219,0.22036699575445,0.450717886935006,0.507723292040289,0.559759185825455,0.55011364385275
bm_all_dmr_140,0.210924999527245,0.200624303766424,0.210735578773434,0.222188456895134,0.23454219291433,0.241441127784853,0.270793959293902,0.253779342532414,0.277124852581783,0.265029196816585,0.2710538633507,0.252079549508017,0.54780539718954,0.555523564801126,0.543626070014329,0.628513871360295,0.632813156017368,0.642648672359905,0.674497124314573,0.656596679298142,0.666250686970285,0.678843605940701,0.706529085827521,0.678889488972399,0.207428294022368,0.232723925864772,0.267232718136033,0.262720869891767,0.548985010668332,0.634658566579189,0.665781496861,0.688087393580207
bm_all_dmr_141,0.0849263879453696,0.0920669015297147,0.0758510567951511,0.094693523755059,0.100350823652329,0.122317175652392,0.142679862203994,0.172338397423117,0.145402325525512,0.157219643544591,0.173661792431021,0.168504814516154,0.461299016311991,0.446770998212894,0.453834739439161,0.565501085778727,0.578705061858481,0.591226332973745,0.613848568091982,0.611539166571155,0.615374155301605,0.614907387005371,0.633450302900042,0.632796331907129,0.0842814487567451,0.10578717435326,0.153473528384208,0.166462083497255,0.453968251321349,0.578477493536984,0.613587296654914,0.627051340604181
bm_all_dmr_142,0.128030164015568,0.129356746917557,0.133787134592064,0.156585420467903,0.152449927353861,0.14403707810292,0.192142950166912,0.184054268091915,0.192781510004651,0.192566931570721,0.198734441373073,0.179699523217636,0.414751211067072,0.386682979290354,0.399837305881805,0.46344141832369,0.474617778414759,0.479501783674773,0.531928607964252,0.51209178063722,0.531691913737189,0.512757980224541,0.541971205720982,0.522745089733766,0.130391348508396,0.151024141974895,0.189659576087826,0.19033363205381,0.400423832079744,0.472520326804407,0.525237434112887,0.525824758559763
bm_all_dmr_143,0.0611050780444543,0.0657756103596942,0.0559463456719405,0.0899608226208216,0.110400379929094,0.104052967584188,0.106311599057423,0.124546174190147,0.122090104317207,0.13819356660324,0.144994949390997,0.133427212955431,0.342409008836808,0.355185439640625,0.333473087711524,0.466760405134506,0.479117882488794,0.47628393042348,0.516401732053458,0.501374040243155,0.527487958821653,0.541997878429529,0.577241582943543,0.523927525592992,0.0609423446920297,0.101471390044701,0.117649292521592,0.138871909649889,0.343689178729652,0.47405407268226,0.515087910372755,0.547722328988688
bm_all_dmr_144,0.165502788309872,0.186847182297176,0.163630073953365,0.214977777339871,0.224603234366664,0.213884065191613,0.245828338427028,0.277945272819815,0.251331472147864,0.278275874043694,0.28504579680965,0.274000662788655,0.49643819619458,0.488166157641481,0.494462565563146,0.580940951898346,0.601119120380873,0.61085832227737,0.624858948739284,0.588497271194981,0.625429173067936,0.6545363591492,0.65999643710612,0.643687093510233,0.171993348186804,0.217821692299383,0.258368361131569,0.279107444547333,0.493022306466402,0.597639464852196,0.612928464334067,0.652739963255184
bm_all_dmr_145,0.080842883569872,0.0697034677730004,0.0592739683278588,0.0919341833699552,0.102777533009874,0.101229066704361,0.113548923637703,0.112958143838158,0.116913926003107,0.119235470203669,0.14105010860959,0.128565928825709,0.372030420861448,0.343957594640097,0.348591653580823,0.462285151706218,0.474383247002387,0.455787086369207,0.524205877796772,0.531658464342999,0.520585414262632,0.538167630327792,0.578641991010453,0.527991922300551,0.0699401065569104,0.0986469276947301,0.114473664492989,0.129617169212989,0.354859889694123,0.464151828359271,0.525483252134134,0.548267181212932
bm_all_dmr_146,0.164748190831328,0.198358664177067,0.203696364487202,0.228879678320219,0.21997705674834,0.213112559830578,0.227326394106302,0.21955073520968,0.233653440499827,0.209931714189791,0.219716870135004,0.200564844594281,0.546409590365339,0.542145626048733,0.543009945628603,0.62052224113227,0.635614577782021,0.65537532682381,0.640636066845132,0.652955617914519,0.636209167236397,0.62577419333613,0.65261685225441,0.642157568834147,0.188934406498532,0.220656431633046,0.226843523271936,0.210071142973025,0.543855054014225,0.637170715246034,0.643266950665349,0.640182871474896
bm_all_dmr_147,0.264028653877011,0.263338529253743,0.267462659476721,0.286040457201193,0.28932648324075,0.287758389965131,0.337635231852615,0.333285065977463,0.339464286677829,0.342897561732316,0.33117683914186,0.346585618708892,0.548928488448504,0.533644513570701,0.545708473956383,0.619900144327008,0.628324843320734,0.643515517521632,0.68480893991153,0.681195035216784,0.685913260350559,0.710781773242929,0.745390016990293,0.707325189818156,0.264943280869158,0.287708443469025,0.336794861502636,0.340220006527689,0.542760491991863,0.630580168389791,0.683972411826291,0.721165660017126
bm_all_dmr_148,0.237872025706675,0.271630480068154,0.243543544013547,0.274311154630237,0.313681386854169,0.273058203050317,0.314084813148223,0.33129751124116,0.342958559821272,0.323026239471695,0.359336665038821,0.345209358729868,0.571666835553467,0.572260455286348,0.568097219488254,0.640895244742506,0.67326824648009,0.681693866890831,0.721260359085948,0.724735233289482,0.711047205100939,0.721120346458986,0.762642335512216,0.728980694379955,0.251015349929459,0.287016914844908,0.329446961403552,0.342524087746795,0.570674836776023,0.665285786037809,0.719014265825456,0.737581125450386
bm_all_dmr_149,0.180355044026507,0.191139133861506,0.198237694442635,0.14214277075752,0.140201656910298,0.136982455418691,0.200322909293753,0.196561763164897,0.184388102756253,0.213472938902229,0.225514005047143,0.235863432204884,0.312740503504745,0.311073509379454,0.318801086137258,0.417164734963283,0.436279948931865,0.425100776631378,0.548648190620522,0.549630532272243,0.559690481282651,0.633206016379887,0.623467490146643,0.5956764149847,0.189910624110216,0.139775627695503,0.193757591738301,0.224950125384752,0.314205033007152,0.426181820175509,0.552656401391805,0.617449973837077
bm_all_dmr_15,0.238252033170072,0.244014816411753,0.239871829497417,0.299030028384776,0.292426996819654,0.279291390125434,0.34211907589475,0.359825800524628,0.360578161498513,0.344104999223903,0.328270848476109,0.327084846519674,0.583331280023613,0.575629865735199,0.567584925524457,0.673668511337499,0.683948537821456,0.679422340942447,0.709292415704911,0.715146223997631,0.726732392637833,0.73887465107975,0.745712650069222,0.720994961684089,0.240712893026414,0.290249471776621,0.35417434597263,0.333153564739895,0.575515357094423,0.679013130033801,0.717057010780125,0.73519408761102
bm_all_dmr_150,0.143500646066005,0.154635397217259,0.140097860915734,0.17150215793626,0.179978698792136,0.168500507763916,0.211058413338551,0.226612931696641,0.207407390620792,0.238630940139996,0.250797892645825,0.256985743041543,0.373987772271398,0.38575542638133,0.380437930811241,0.446178739628305,0.467242095643417,0.480846897730849,0.514752976584382,0.527515598926634,0.509223608306065,0.535892258466881,0.569834487816938,0.541472068657008,0.146077968066333,0.173327121497437,0.215026245218661,0.248804858609121,0.38006037648799,0.464755911000857,0.51716406127236,0.549066271646942
bm_all_dmr_151,0.160703749474314,0.175440265081852,0.159701589956443,0.188881392123687,0.201838745429617,0.187640881464374,0.268337922643813,0.286077032418149,0.289672521551734,0.336409042876485,0.356311678125783,0.338989630866554,0.4073248068538,0.410440550370172,0.413160949294706,0.569707517444281,0.5702020412897,0.582995309800779,0.656518755136137,0.666105145119793,0.678864062004457,0.674305687933569,0.707325576897579,0.672375364894603,0.16528186817087,0.192787006339226,0.281362492204565,0.343903450622941,0.410308768839559,0.57430162284492,0.667162654086796,0.68466887657525
bm_all_dmr_152,0.0382879091571439,0.0335862692379425,0.0443081402540144,0.0885477012442636,0.104194764953137,0.13138467410211,0.142500898648714,0.16995256406832,0.183080087887348,0.274838095150669,0.278387346697433,0.284489130436861,0.298273809109858,0.295323084377886,0.340930362568117,0.595165506567901,0.592912278767569,0.585400965081532,0.662771317775937,0.647738172116508,0.672200667875957,0.654908458436904,0.702923032097957,0.673326927527359,0.0387274395497003,0.108042380099837,0.165177850201461,0.279238190761654,0.311509085351954,0.591159583472334,0.660903385922801,0.67705280602074
bm_all_dmr_153,0.167516302597685,0.166263958380923,0.146013409332148,0.167454991613954,0.170694380684944,0.17707290853328,0.191872364875253,0.179772282152248,0.203389633151916,0.177840645870543,0.193232101257138,0.179396551016237,0.436064705967237,0.414636570883298,0.40154343669746,0.468136351255326,0.5028675355768,0.488235206353172,0.44514808062191,0.457735521475588,0.462598105134077,0.431171693890764,0.443541408414888,0.443678302633054,0.159931223436919,0.171740760277393,0.191678093393139,0.183489766047973,0.417414904515998,0.486413031061766,0.455160569077192,0.439463801646235
bm_all_dmr_154,0.121573016637731,0.139791652061998,0.134223591463367,0.179154918347799,0.212067374698935,0.187934458416324,0.253439399671905,0.253166693789921,0.254330437676606,0.263939285650927,0.26582970818988,0.250478286595931,0.343172921724545,0.331774771328977,0.323739940624869,0.510351015082806,0.518046822589824,0.526153174718764,0.595089193341829,0.605117695754001,0.576766555433751,0.632411924415475,0.651959256051747,0.611957511316591,0.131862753387699,0.193052250487686,0.253645510379477,0.260082426812246,0.332895877892797,0.518183670797131,0.59232448150986,0.632109563927938
bm_all_dmr_155,0.245159263727341,0.226782210791759,0.234184333899445,0.231225088282708,0.234953355745455,0.251181852264984,0.283686239757363,0.262957254649289,0.27497663649225,0.247041407704175,0.242318911387955,0.23149762615684,0.51463926147379,0.518928696451086,0.510198389637243,0.580176705072831,0.606827039972888,0.591414282329327,0.597207907889433,0.574991609267439,0.595161463755751,0.595393351622566,0.659880092602755,0.571543024602638,0.235375269472848,0.239120098764382,0.273873376966301,0.240285981749657,0.514588782520706,0.592806009125015,0.589120326970874,0.608938822942653
bm_all_dmr_156,0.158015348731956,0.157808406091626,0.145976622569817,0.185399588337465,0.193210464629836,0.183191575647992,0.188891109065956,0.208193719894271,0.209402600221729,0.205656705552479,0.205332670496485,0.187380684020774,0.422302139864223,0.440299391004135,0.427768760576499,0.509351499138771,0.528612156279495,0.536976294398023,0.562673111173482,0.567210152257942,0.552983886144941,0.571341974230803,0.616612818354314,0.578449548730457,0.153933459131133,0.187267209538431,0.202162476393985,0.199456686689913,0.430123430481619,0.524979983272096,0.560955716525455,0.588801447105191
bm_all_dmr_157,0.254355757167469,0.278355627543721,0.244303889428934,0.328476346027226,0.321965047799603,0.320228575895493,0.509532059831567,0.517974247930493,0.526294669842475,0.687184295130667,0.673711227275164,0.669525966722105,0.584935624973264,0.585023437382158,0.565772724917385,0.690702928625547,0.699423889025515,0.710891305718199,0.755866592222694,0.756298187466232,0.767659167712327,0.793706856476877,0.809932692029026,0.780848673334993,0.259005091380041,0.323556656574107,0.517933659201512,0.676807163042645,0.578577262424269,0.70033937445642,0.759941315800418,0.794829407280299
bm_all_dmr_158,0.252197492531682,0.248740424622348,0.242374086354788,0.29448824459282,0.299844529709059,0.312083796469066,0.328417470342178,0.333489754663257,0.337498062899126,0.334144223637969,0.339021427695021,0.331081526464798,0.58622364215644,0.579265456995941,0.579676510718354,0.692600178542779,0.712946329342717,0.710099392770345,0.750304821744747,0.748555841366627,0.735229845819359,0.772591419746894,0.794811277913532,0.775871852246667,0.247770667836273,0.302138856923648,0.333135095968187,0.334749059265929,0.581721869956912,0.705215300218614,0.744696836310244,0.781091516635698
bm_all_dmr_159,0.0559409579170941,0.051259257785239,0.0533602598698324,0.0807259365405659,0.112618334716718,0.0871780459481208,0.0963972726711595,0.105340973030324,0.0929473610219257,0.129652681266905,0.123142015977689,0.115021830258654,0.433411815220392,0.405081799104918,0.403766757046443,0.617455927212509,0.627192703479553,0.621847823331112,0.635331765330245,0.639827669942628,0.662086590395097,0.690640598869335,0.733930770808164,0.731034176582764,0.0535201585240552,0.0935074390684682,0.0982285355744697,0.122605509167749,0.414086790457251,0.622165484674391,0.645748675222657,0.718535182086754
bm_all_dmr_16,0.214250402543737,0.233404597678731,0.207170463742442,0.26548107774064,0.248954411820304,0.248633550595883,0.309330163483381,0.304858904263697,0.289647630062102,0.274497692532326,0.256189618949656,0.264816204741899,0.472932867091127,0.447648430278742,0.462624033277064,0.548725519826638,0.586994746308574,0.554188204871622,0.565880312810132,0.578717113039698,0.552885319264496,0.570755819505523,0.603818673497867,0.592598227116083,0.21827515465497,0.254356346718942,0.301278899269727,0.265167838741294,0.461068443548978,0.563302823668945,0.565827581704775,0.589057573373158
bm_all_dmr_160,0.2627180886884,0.240795565778367,0.241285851160366,0.255963592582161,0.267358414015927,0.260559431705786,0.295928249905751,0.278839856435266,0.288672986093843,0.269064940274501,0.279209986120225,0.264093128116731,0.539068685214195,0.543009446295806,0.546940715670164,0.684563739588532,0.690972633530305,0.69967494045394,0.726957529851439,0.714946222360463,0.733058757548568,0.774522139658643,0.800446546411384,0.773480695520923,0.248266501875711,0.261293812767958,0.287813697478287,0.270789351503819,0.543006282393388,0.691737104524259,0.72498750325349,0.782816460530317
bm_all_dmr_161,0.188489032169302,0.194679306016878,0.169730681297702,0.207226552068331,0.204990176767433,0.198031212448834,0.294289208958754,0.291252668031763,0.321302243689663,0.313876896528337,0.337042512723564,0.301606159431494,0.441728860473114,0.454056921642548,0.424182018533499,0.503870617290366,0.543613659356819,0.537188078703265,0.591107529456247,0.591375882683365,0.625121461391783,0.611395119070546,0.680406488232734,0.650426832005291,0.184299673161294,0.203415980428199,0.30228137356006,0.317508522894465,0.439989266883054,0.52822411845015,0.602534957843798,0.647409479769524
bm_all_dmr_162,0.217872676050489,0.272137923552825,0.249011254386456,0.252062361632245,0.294629392228299,0.268165717770104,0.374852197202476,0.378752606068466,0.389147025392396,0.383895104933954,0.398003600495177,0.379595200918671,0.489597533090649,0.504299348835135,0.502770540540467,0.53737631737029,0.580308669323242,0.539282263934599,0.62133586079102,0.620929479893871,0.618109448910573,0.624795389430587,0.685145051140212,0.644533880794305,0.24634061799659,0.271619157210216,0.380917276221113,0.387164635449267,0.498889140822084,0.552322416876044,0.620124929865155,0.651491440455035
bm_all_dmr_163,0.460773418478697,0.459990828845814,0.442821087978133,0.487555202121514,0.498093373487537,0.494179968080514,0.572247396060569,0.579931123105199,0.57133744250363,0.530156930851648,0.557817018991605,0.554070665975892,0.735013025376761,0.722254812312227,0.727994411463117,0.759093448816438,0.765717321921541,0.767275022300266,0.802082616476935,0.794387614883197,0.813740224594309,0.784450459655343,0.812167650324983,0.792504758917979,0.454528445100881,0.493276181229855,0.574505320556466,0.547348205273048,0.728420749717368,0.764028597679415,0.803403485318147,0.796374289632768
bm_all_dmr_164,0.136494360921366,0.129216006718147,0.137650547688788,0.158267274515528,0.168425892699929,0.163936872400545,0.17519662966069,0.158931949672495,0.162466846762317,0.155425463681219,0.157549720951662,0.155397192668162,0.330829673467196,0.330966986506007,0.296454819462154,0.520076261993805,0.48498847998325,0.514838861497967,0.380538756932989,0.356961615588436,0.369216872783852,0.441044233886756,0.512992152611012,0.466095332919754,0.134453638442767,0.163543346538667,0.165531808698501,0.156124125767014,0.319417159811786,0.506634534491674,0.368905748435092,0.473377239805841
bm_all_dmr_165,0.100855791179654,0.101602530259003,0.106294656277155,0.148098720167466,0.131980093229839,0.121689574621699,0.145669302604557,0.134831547474678,0.137585104188954,0.125855495747717,0.156946749779343,0.129685936234092,0.424882256084988,0.427011913877963,0.410942057900685,0.55221521367864,0.540845252524752,0.575204579421025,0.44368249723168,0.344624861352152,0.405238253819407,0.410789409455954,0.461656336969886,0.444189626516142,0.102917659238604,0.133922796006335,0.139361984756063,0.137496060587051,0.420945409287879,0.556088348541472,0.397848537467746,0.438878457647327
bm_all_dmr_166,0.20332016667109,0.219689418705193,0.215867002884116,0.27091738509834,0.270077244168586,0.251399876676068,0.302020623691981,0.301969761887221,0.303581387827585,0.310312032993594,0.310502298622644,0.289870129091128,0.588796040399357,0.568303107008207,0.587046984080935,0.6794480597971,0.694278684098561,0.698933897211033,0.712787167845368,0.703471605033046,0.705965118213285,0.723734962237377,0.761043150077865,0.719181159655156,0.212958862753466,0.264131501980998,0.302523924468929,0.303561486902455,0.5813820438295,0.690886880368898,0.707407963697233,0.734653090656799
bm_all_dmr_167,0.173430728736444,0.175028719884919,0.167662424104541,0.215487421073816,0.227501082829766,0.214486774373589,0.216515216777085,0.226850952195127,0.238871950294798,0.245021089654936,0.242509975134354,0.240105621750003,0.467934686719794,0.473018966748682,0.463711163943554,0.513897731115327,0.516828630617593,0.530849773804407,0.552010752243765,0.561083538076964,0.55432330034626,0.544092374945997,0.552523811574365,0.540997782348461,0.172040624241968,0.21915842609239,0.227412706422337,0.242545562179764,0.46822160580401,0.520525378512442,0.555805863555663,0.545871322956274
